SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
601916.SH,601916,浙商银行,10053837,银行,2002-12-31 00:00:00,年报,2002年报,58001001,2006-09-06 00:00:00,,,21153327.45,,21153327.45,,11607974.15,,,,2527248.42,,1419985.41,,,,,,,,3253901.11,,1427267.58,,,,,,,,,,,,,,65099.24,,882402.3,,,,11149928.31,,,,,,,,,,0.0,,,,,,,,0,,,,,,3506680.99,,,,,,,,,,0.0,,0.0,,3158671.02,,959667.79,,,,10000.0,,,,0.0,,0.0,,3225936.51,,532279.52,,0.0,,0.0,,,,2693656.99,,,,,,,,2693656.99,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,保留意见
601916.SH,601916,浙商银行,10053837,银行,2003-12-31 00:00:00,年报,2003年报,58001001,2006-09-06 00:00:00,,,22860344.01,8.0697307033,22860344.01,8.0697307033,11373120.62,-2.0232085889,,,3013948.59,19.2581056199,1018112.0,-28.3012351514,,,,,,,1952249.05,-40.0028155742,1442238.42,1.0489161395,,,,,,,,,,,,,67688.9,3.978018791,787441.96,-10.7615698644,,,14288147.87,28.145647871,,,,,,,,,0.0,,,,,,,,0,,,,,,3510215.21,0.1007853298,,,,,,,,,,,,,3556435.1,12.5927669416,1365238.16,42.261538235,,,111975.3,1019.753,,,,,,,4022256.0,24.6849089414,1011216.52,89.9784759707,,,,,,,3011039.48,11.7825874333,,,,,,,3011039.48,11.7825874333,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,带解释性说明的无保留意见
601916.SH,601916,浙商银行,10053837,银行,2004-12-31 00:00:00,年报,2004年报,58001001,2006-05-26 00:00:00,2006-09-06 00:00:00,,123945344.0,442.184946761,123945344.0,442.184946761,81637985.0,617.8151690086,,,5314997.0,76.3466376844,1703570.0,67.3263845235,,,,,,,26171023.0,1240.5575994518,716962.0,-50.2882470708,,,,,,,,,,,,,1978915.0,2823.5443329704,5403163.0,586.1665080687,,,70258217.0,391.7237534161,,,,,,,,,33402585.0,,,,,,,,3475022,,,,,,3906554.0,11.2910111286,,,,,,,,,,,,,3839306.0,7.9537765219,5060.0,-99.6293686956,,,471390.0,320.9767689839,,,,,,,-35432772.0,-980.9178729549,6250397.0,518.1066939057,,,,,,,-41683169.0,-1484.3448176907,,,,,,,-41683169.0,-1484.3448176907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601916.SH,601916,浙商银行,10053837,银行,2005-06-30 00:00:00,中报,2005中报,58001001,2006-09-07 00:00:00,,,319311049.0,,319311049.0,,285791946.0,,,,7727744.0,,3350407.0,,,,,,,,86439184.0,,1392603.0,,,,,,,,,,,,,,8929965.0,,16731377.0,,,,66530808.0,,,,,,,,,,44842016.0,,,,,,,,36507259,,,,,,1917527.0,,,,,,,,,,,,,,134878878.0,,16200.0,,,,55317.0,,,,,,,,73266368.0,,31200643.0,,,,,,,,42065725.0,,,,,,,,42065725.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601916.SH,601916,浙商银行,10053837,银行,2005-12-31 00:00:00,年报,2005年报,58001001,2006-05-26 00:00:00,2006-09-06 00:00:00,,744061813.0,500.3144523121,744061813.0,500.3144523121,650181395.0,696.4201896948,,,25721579.0,383.9434340226,6337536.0,272.0150037862,,,,,,,225234065.0,760.6238472222,2728809.0,280.6072009395,,,,,,,,,,,,,20010413.0,911.1810259662,39493790.0,630.9383411161,,,205823123.0,192.952385911,,,,,,,,,81959236.0,145.3679438283,,,,,,,65527168,1785.6619612768,,,,,5324498.0,36.2965416579,,,,,,,,,0.0,,0.0,,261374553.0,6707.8593631245,2634887.0,51972.8656126482,,,229215.0,-51.3746579266,,,0.0,,0.0,,142327199.0,501.6823719014,76942077.0,1130.9950391951,0.0,,0.0,,,,65385122.0,256.8621665977,,,,,,,65385122.0,256.8621665977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601916.SH,601916,浙商银行,10053837,银行,2006-06-30 00:00:00,中报,2006中报,58001001,2006-09-07 00:00:00,,,669679634.0,109.7264207102,669679634.0,109.7264207102,586460192.0,105.2052901449,,,31408948.0,306.4439505242,3712836.0,10.8174618785,,,,,,,196285185.0,127.0789425777,1331715.0,-4.3722439202,,,,,,,,,,,,,11028735.0,23.5025557211,39237988.0,134.5173861064,,,134169056.0,101.6645521576,,,,,,,,,57952080.0,29.2361164137,,,,,,,79049598,116.5311780871,,,,,6020109.0,213.9517201062,,,,,,,,,,,,,309097355.0,129.166611988,0.0,-100.0,,,780668.0,1311.2623605763,,,,,,,211126619.0,188.1630750415,88602790.0,183.9774487981,,,,,,,122523829.0,191.2676032566,,,,,,,122523829.0,191.2676032566,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601916.SH,601916,浙商银行,10053837,银行,2006-12-31 00:00:00,年报,2006年报,58001001,2007-04-28 00:00:00,2009-05-21 00:00:00,,1596978461.0,114.6298107359,1596978461.0,114.6298107359,1411417255.0,117.0805356557,,,61632460.0,139.6138277514,9296352.0,46.6871667475,,,,,,,449313315.0,99.4872822635,7003946.0,156.6667729401,,,,,,,,,,,,,23086713.0,15.3734957894,84281886.0,113.4054138638,,,347660624.0,68.9123257546,,,,,,,,,118885385.0,45.0542864992,,,,,,,186116285,184.0291907625,,,,,11959398.0,124.6108083804,,,,,,,,,0.0,,0.0,,611687218.0,134.0270737833,207863.0,-92.111122792,,,934084.0,307.5143424296,,,0.0,,0.0,,407793726.0,186.5184791559,127782058.0,66.0756545473,0.0,,0.0,,,,280011668.0,328.2498211137,,,,,,,280011668.0,328.2498211137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601916.SH,601916,浙商银行,10053837,银行,2007-06-30 00:00:00,中报,2007中报,58001001,2007-08-31 00:00:00,,,1219800789.0,82.146914296,1219800789.0,82.146914296,1091406748.0,86.1007384453,,,48411247.0,54.1320231419,4089607.0,10.147795378,,,,,,,362790818.0,84.8284260475,1748230.0,31.2765869574,,,,,,,,,,,,,13499204.0,22.4002934153,62700291.0,59.7948676675,,,244024439.0,81.8783304252,,,,,,,,,50484677.0,-12.8854788301,,,,,,,161756950,104.6271633159,,,,,5129769.0,-14.7894332146,,,,,,,,,,,,,437963703.0,41.6911843196,21986.0,,,,1421943.0,82.144394288,,,,,,,323378778.0,53.168169666,129928533.0,46.641582054,,,,,,,,,,,,,,,193450245.0,57.8878546148,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601916.SH,601916,浙商银行,10053837,银行,2007-12-31 00:00:00,年报,2007年报,58001001,2008-04-30 00:00:00,,,2937927051.0,83.9678569716,2937927051.0,83.9678569716,2581835237.0,82.9250158204,,,120177042.0,94.9898511271,9188603.0,-1.159046043,,,,,,,893853656.0,98.9377181043,4654508.0,-33.5444904915,,,,,,,,,,,,,28005225.0,21.304513986,153740905.0,82.4127488082,,,651225266.0,87.3163714968,,,,,,,,,114055176.0,-4.0629123588,,,,,,,310575877,66.8719515866,,,,,12529732.0,4.7689189707,,,,,,,,,0.0,,0.0,,820610066.0,34.155176347,1281769.0,516.6412492844,,,3645239.0,290.2474509787,,,0.0,,0.0,,550450515.0,34.9825855339,196240737.0,53.5745628702,0.0,,0.0,,,,,,,,,,,,354209778.0,26.4982207813,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601916.SH,601916,浙商银行,10053837,银行,2008-06-30 00:00:00,中报,2008中报,58001001,2008-08-29 00:00:00,,CNY,1022122004.0,-16.2058253104,0.0,-100.0,2373765417.0,117.4959446925,,,68105356.0,40.6808545956,2931254.0,-28.324310869,-6406867.0,,,,,,1393054039.0,283.9827167291,2705595.0,54.7619592388,,,,,,,,,,,,,0.0,-100.0,107174149.0,70.9308637818,,,388773351.0,59.3173833708,,,,,,,,,78561474.0,55.6144926905,,,,,5512412.0,,-26025934,-116.0895306199,0.0,,,,-6406867.0,-224.8958188955,,,,,,,,,0.0,,0.0,,447613030.0,2.203225275,262601.0,1094.4009824434,,,2594930.0,82.4918439065,,,0.0,,0.0,,445280701.0,37.6963274319,104835787.0,-19.3127294064,0.0,,0.0,,,,340444914.0,,,,,,,,340444914.0,75.9857755673,0.0,,,,0.0,,0.0,,0.13,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,标准无保留意见
