SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
002269.SZ,2269,美邦服饰,10120705,通用,2005-12-31 00:00:00,年报,2005年报,58001001,2008-08-04 00:00:00,2008-08-04 00:00:00,CNY,916821961.0,,916821961.0,,,,,,,,,,,,908059789.0,,766119543.0,,,,,,,,,,,,,,,,,,,,778673.0,,70217748.0,,65638817.0,,,,5305008.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8762172.0,,92864.0,,,,104246.0,,,,,,,,8750790.0,,1414418.0,,,,,,,,7336372.0,,,,,,,,7336372.0,,,,5937663.0,,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002269.SZ,2269,美邦服饰,10120705,通用,2006-12-31 00:00:00,年报,2006年报,58001001,2008-08-04 00:00:00,2008-08-04 00:00:00,CNY,1983689134.0,116.3657960196,1983689134.0,116.3657960196,,,,,,,,,,,1892758383.0,108.4398412889,1424266519.0,85.9065640622,,,,,,,,,,,,,,,,,,,5524471.0,609.4725256944,304319840.0,333.3944745707,148260759.0,125.8736000681,,,10329794.0,94.717783649,,,,,57000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90930751.0,937.7649628425,5413210.0,5729.180306685,,,4045315.0,3780.5469754235,,,,,,,92298646.0,954.7464400357,24538070.0,1634.8527804369,,,,,,,67760576.0,823.6251378747,,,,,,,67844868.0,824.774098151,-84292.0,,98790551.0,1563.7951833912,,,,,0.14,366.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002269.SZ,2269,美邦服饰,10120705,通用,2007-06-30 00:00:00,中报,2007中报,58001001,2008-08-27 00:00:00,2008-08-27 00:00:00,CNY,1139078460.0,,1139078460.0,,,,,,,,,,,,1096983254.0,,744617140.0,,,,,,,,,,,,,,,,,,,,5073097.0,,268803092.0,,70587974.0,,,,7347754.0,,,,,,554197.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,42095206.0,,2670419.0,,,,2197138.0,,,,,,,,42568487.0,,11146154.0,,,,,,,,31422333.0,,,,,,,,31523983.0,,-101650.0,,32427711.0,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002269.SZ,2269,美邦服饰,10120705,通用,2007-09-30 00:00:00,三季报,2007三季报,58001001,2008-10-21 00:00:00,2008-10-21 00:00:00,CNY,2016452295.0,,2016452295.0,,,,,,,,,,,,1870314439.0,,1316673346.0,,,,,,,,,,,,,,,,,,,,9142895.0,,408911814.0,,118645203.0,,,,13520281.0,,,,,,3420900.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,146137856.0,,3366025.0,,,,2829207.0,,,,,,,,146674674.0,,34398202.0,,,,,,,,112276472.0,,,,,,,,112503204.0,,-226732.0,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002269.SZ,2269,美邦服饰,10120705,通用,2007-12-31 00:00:00,年报,2007年报,58001001,2009-03-27 00:00:00,2009-03-27 00:00:00,CNY,3156516825.0,59.1235628052,3156516825.0,59.1235628052,,,,,,,,,,,2727921963.0,44.1241516879,1930475321.0,35.54171886,,,,,,,,,,,,,,,,,,,14393453.0,160.5399322397,602888915.0,98.1102891616,154974904.0,4.5286055766,,,22462980.0,117.4581603467,,,,,2726390.0,4683.1403508772,,,,,,,,,,,,,,,,,,,,,,,,,,,428594862.0,371.3420457728,9195528.0,69.8719983152,,,5271095.0,30.3012249973,,,,,,,432519295.0,368.6084939968,68869994.0,180.6658958916,,,,,,,363649301.0,436.6679601425,,,,,,,363991332.0,436.5053285976,-342031.0,-305.7692307692,277258946.0,180.6533045858,,,,,0.61,335.7142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002269.SZ,2269,美邦服饰,10120705,通用,2008-03-31 00:00:00,一季报,2008一季报,58001001,2009-04-28 00:00:00,2009-04-28 00:00:00,CNY,956181013.0,,956181013.0,,,,,,,,,,,,764607938.0,,549954060.0,,,,,,,,,,,,,,,,,,,,4833044.0,,166987759.0,,31863920.0,,,,10430509.0,,,,,,538646.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,191573075.0,,1091144.0,,,,433661.0,,,,,,,,192230558.0,,51827883.0,,,,,,,,140402675.0,,,,,,,,140515516.0,,-112841.0,,139627915.0,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,标准无保留意见
002269.SZ,2269,美邦服饰,10120705,通用,2008-06-30 00:00:00,中报,2008中报,58001001,2009-07-30 00:00:00,2009-07-30 00:00:00,CNY,1637531186.0,43.7592969671,1637531186.0,43.7592969671,,,,,,,,,,,1377817796.0,25.6006225233,925177893.0,24.2488042916,,,,,,,,,,,,,,,,,,,8486129.0,67.2770893204,353772251.0,31.610186612,68456173.0,-3.0200625959,,,21261234.0,189.356910969,,,,,664116.0,19.8339218725,,,,,,,,,,,,,,,,,,,,,,,,,,,259713390.0,516.966668366,2258627.0,-15.4205014269,,,4374267.0,99.089315282,273077.0,,,,,,257597750.0,505.137199262,77425597.0,594.6395770236,,,,,,,180172153.0,473.3888473526,,,,,,,180292331.0,471.9211655456,-120178.0,-18.2272503689,182273745.0,462.092541777,,,,,0.2,66.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,
002269.SZ,2269,美邦服饰,10120705,通用,2008-09-30 00:00:00,三季报,2008三季报,58001001,2009-10-28 00:00:00,2009-10-28 00:00:00,CNY,2854732640.61,41.5720395513,2854732640.61,41.5720395513,,,,,,,,,,,2363732274.26,26.3815444596,1603147229.32,21.7573997522,,,,,,,,,,,,,,,,,,,15879611.31,73.6825295489,597670541.35,46.1612310741,111297327.14,-6.1931503965,,,33911845.14,150.8220438614,,,,,1825720.0,-46.6304188956,,,,,,,,,,,,,,,,,,,,,,,,,,,491000366.35,235.9843778945,16186902.13,380.8907280843,,,5449083.54,92.6010906943,,,,,,,501738184.94,242.0755412349,160253216.44,365.8767235567,,,,,,,341484968.5,204.1465076494,,,,,,,341605145.5,203.6403705445,-120177.0,46.9960129139,333111643.5,,,,,,0.37,94.7368421053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341484968.5,,341605145.5,,-120177.0,,,,0.0,,,,0.0,,,,
002269.SZ,2269,美邦服饰,10120705,通用,2008-12-31 00:00:00,年报,2008年报,58001001,2010-04-22 00:00:00,2010-04-22 00:00:00,CNY,4473679912.0,41.7283721274,4473679912.0,41.7283721274,,,,,,,,,,,3640389645.0,33.4491856577,2434058560.0,26.085971342,,,,,,,,,,,,,,,,,,,21468897.0,49.1573773159,943668057.0,56.5243668479,189349391.0,22.1806796538,,,47665503.0,112.1958128441,,,,,4179237.0,53.2883043145,,,,,,,,,,,,,,,,,,,,,,,,,,,833290267.0,94.4237649307,17415410.0,89.3899947888,,,9534184.0,80.8767248551,790597.0,,,,,,841171493.0,94.4818422494,253775574.0,268.4849660362,,,,,,,587395919.0,61.5281309175,,,,,,,587516097.0,61.4093648252,-120178.0,64.8634188129,580790612.0,109.4758781922,,,,,0.63,3.2786885246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587395919.0,,587516097.0,,-120178.0,,,,0.0,,,,0.0,,,,标准无保留意见
002269.SZ,2269,美邦服饰,10120705,通用,2009-03-31 00:00:00,一季报,2009一季报,58001001,2010-04-29 00:00:00,2010-04-29 00:00:00,CNY,1089625723.0,13.9560091851,1089625723.0,13.9560091851,,,,,,,,,,,923658017.0,20.8015207658,601067818.0,9.2941868635,,,,,,,,,,,,,,,,,,,5537105.0,14.5676513601,269687790.0,61.5015325764,34798695.0,9.2103388409,,,12566609.0,20.4793457347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165967706.0,-13.365849559,16631271.0,1424.2049628647,,,2070054.0,377.3438238624,32177.0,,,,,,180528923.0,-6.087291803,26782095.0,-48.3249296522,,,,,,,153746828.0,9.5042013979,,,,,,,153746828.0,9.4162640373,,,142825915.0,2.290372953,,,,,0.15,-34.7826086957,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153746828.0,,153746828.0,,,,,,0.0,,,,0.0,,,,
