SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
002594.SZ,2594,比亚迪,10010554,通用,2002-12-31 00:00:00,年报,2002年报,58001001,2006-07-17 00:00:00,2006-07-17 00:00:00,CNY,2290898000.0,,2290898000,,,,,,,,,,,,1542836000.0,,1334448000,,,,,,,,,,,,,,,,,,,,2066000.0,,53844000.0,,147063000.0,,,,5415000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14262000.0,,762324000.0,,,,,,,,,,,,1049000.0,,763373000,,59445000,,,,0.0,,,,703928000,,,,,,,,658303000,,45625000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002594.SZ,2594,比亚迪,10010554,通用,2003-12-31 00:00:00,年报,2003年报,58001001,2006-07-17 00:00:00,2006-07-17 00:00:00,CNY,4076006000.0,77.9217581926,4076006000,77.9217581926,,,,,,,,,,,3194828000.0,107.0750228799,2743324000,105.5774372624,,,,,,,,,,,,,,,,,,,9636000.0,366.4085188771,102392000.0,90.1641779957,349367000.0,137.5628132161,,,-9891000.0,-282.6592797784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38361000.0,168.9734960034,919539000.0,20.6231208777,1013000.0,,,,5363000.0,,,,,,4915000.0,368.5414680648,920104000,20.5313785004,61567000,3.5696862646,,,0.0,,,,858537000,21.9637519746,,,,,,,829997000,26.0813029866,28540000,-37.4465753425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002594.SZ,2594,比亚迪,10010554,通用,2004-12-31 00:00:00,年报,2004年报,58001001,2006-07-17 00:00:00,2006-07-17 00:00:00,CNY,6441869000.0,58.0436584244,6441869000,58.0436584244,,,,,,,,,,,5484823000.0,71.6781936305,4720863000,72.0855064877,,,,,,,,,,,,,,,,,,,16116000.0,67.2478206725,160341000.0,56.5952418158,544440000.0,55.8361264802,,,43063000.0,535.3755939743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9739000.0,-74.6122363859,966785000.0,5.1380093721,5255000.0,418.7561697927,,,4932000.0,-8.0365467089,,,,,0.0,-100.0,967108000,5.1085529462,64426000,4.6437214742,,,0.0,,,,902682000,5.1418867212,,,,,,,894096000,7.7227989981,8586000,-69.9159074982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002594.SZ,2594,比亚迪,10010554,通用,2005-12-31 00:00:00,年报,2005年报,58001001,2007-06-19 00:00:00,2007-06-19 00:00:00,CNY,6529023000.0,1.3529303375,6529023000,1.3529303375,,,,,,,,,,,6108060000.0,11.3629373272,5043785000,6.84031712,,,,,,,,,,,,,,,,,,,30693000.0,90.4504839911,170089000.0,6.079542974,717886000.0,31.8576886342,,,145607000.0,238.1255370039,,,,,,,,,,,,,10163000.0,,,,,,,,,,,,,,,,,,26673000.0,173.8782215833,457799000.0,-52.6472793848,,,,,,,,,,,675000.0,,458474000,-52.5932987836,90041000,39.7587930339,,,0.0,,,,368433000,-59.1846298032,,,,,,,368639000,-58.7696399492,-206000,-102.3992546005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
002594.SZ,2594,比亚迪,10010554,通用,2006-12-31 00:00:00,年报,2006年报,58001001,2008-03-20 00:00:00,2008-03-20 00:00:00,CNY,,,12938917000,98.1753931637,,,,,,,,,,,,,10200734000,102.2436325101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2738183000.0,-10365.748134818,,,,,,,,,,,,,1181145000.0,174884.444444445,1181145000,157.6252960909,53075000,-41.0546306683,,,,,,,1128070000,206.1804995752,,,,,,,1117334000,203.0970678631,10736000,5311.6504854369,,,,,,,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002594.SZ,2594,比亚迪,10010554,通用,2007-12-31 00:00:00,年报,2007年报,58001001,2008-03-20 00:00:00,2008-03-20 00:00:00,CNY,,,21211213000,63.9334497624,,,,,,,,,,,,,16963526000,66.2971115608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4247687000.0,-55.1279443339,,,,,,,,,,,,,1742880000.0,47.5585131377,1742880000,47.5585131377,40551000,-23.5967969854,,,,,,,1702329000,50.906326735,,,,,,,1611711000,44.2461251515,90618000,744.0573770492,,,,,,,2.99,44.4444444444,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002594.SZ,2594,比亚迪,10010554,通用,2008-12-31 00:00:00,年报,2008年报,58001001,2011-06-08 00:00:00,2011-06-08 00:00:00,CNY,27727209000.0,,27727209000,30.719582138,,,,,,,,,,,26766779000.0,,22032299000,29.880421087,,,,,,,,,,,0.0,,,,,,,,300424000.0,,934231000.0,,2626989000.0,,,,697227000.0,,,,,,175609000.0,,,,0.0,,,,29759000.0,,15963000.0,,,,,,,,,,,,,,,,0.0,100.0,990189000.0,,443157000.0,,,,69374000.0,,28132000.0,,0.0,,0.0,-100.0,1363972000,-21.7403378316,88323000,117.8072057409,,,,,,,1275649000,-25.0644851847,,,,,,,1021249000,-36.6357243948,254400000,180.7389260412,618819000.0,,,,,,0.5,-83.2775919732,,,-111733000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1163916000.0,,948773000.0,,215143000.0,,,,,,,,,,,,标准无保留意见
002594.SZ,2594,比亚迪,10010554,通用,2009-12-31 00:00:00,年报,2009年报,58001001,2011-06-08 00:00:00,2011-06-08 00:00:00,CNY,41113912000.0,48.2800234239,41113912000,48.2800234239,,,,,,,,,,,36963528000.0,38.0947928027,31479762000,42.8800598612,,,,,,,,,,,0.0,,,,,,,,673615000.0,124.221433707,1487735000.0,59.2470170654,2773943000.0,5.5940089585,,,269178000.0,-61.3930613703,,,,,279295000.0,59.0436708825,,,0.0,,906000.0,,17236000.0,-42.0813871434,16368000.0,2.5371170833,,,,,,,,,,,,,,,0.0,,4168526000.0,320.9828628676,474544000.0,7.0825914969,,,136620000.0,96.9325683974,92062000.0,227.2501066401,0.0,,0.0,,4506450000,230.3916795946,428010000,384.5963112666,,,,,,,4078440000,219.7149059028,,,,,,,3793576000,271.4643539431,284864000,11.9748427673,3334825000.0,438.9015204769,,,,,1.17,134.0,,,35127000.0,131.4383396132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4113567000.0,253.4247316817,3816606000.0,302.2675603121,296961000.0,38.0295896218,,,,,,,,,,,标准无保留意见
002594.SZ,2594,比亚迪,10010554,通用,2010-03-31 00:00:00,一季报,2010一季报,58001001,2011-06-29 00:00:00,2011-06-29 00:00:00,CNY,13246528000.0,,13246528000,,,,,,,,,,,,11439722000.0,,9870607000,,,,,,,,,,,,,,,,,,,,241627000.0,,502577000.0,,798017000.0,,,,46261000.0,,,,,,-19367000.0,,,,,,,,4957000.0,,4957000.0,,,,,,,,,,,,,,,,,,1811763000.0,,148262000.0,,,,26447000.0,,13557000.0,,,,,,1933578000,,143180000,,,,,,,,1790398000,,,,,,,,1704127000,,86271000,,1489167000.0,,,,,,0.75,,,,9040000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1799438000.0,,1710408000.0,,89030000.0,,,,0.0,,,,0.0,,,,
002594.SZ,2594,比亚迪,10010554,通用,2010-06-30 00:00:00,中报,2010中报,58001001,2011-08-23 00:00:00,2011-08-23 00:00:00,CNY,25264607000.0,,25264607000,,,,,,,,,,,,22643147000.0,,19490549000,,,,,,,,,,,,,,,,,,,,402264000.0,,1014849000.0,,1554985000.0,,,,167128000.0,,,,,,13372000.0,,,,,,,,10630000.0,,10552000.0,,,,,,,,,,,,,,,,,,2632090000.0,,204226000.0,,,,62751000.0,,24910000.0,,,,,,2773565000,,185538000,,,,,,,,2588027000,,,,,,,,2421178000,,166849000,,2175564000.0,,,,,,1.06,,1.06,,8843000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2596870000.0,,2427543000.0,,169327000.0,,,,0.0,,,,0.0,,,,
