SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
600928.SH,600928,西安银行,10051935,银行,2010-12-31 00:00:00,年报,2010年报,58001001,2012-04-28 00:00:00,2012-04-28 00:00:00,CNY,1779653493.46,,1779653493.46,,2384771200.52,,,,104263092.08,,642785.2,,,,,,,,706061632.43,,28827381.43,,,,,,,,,,,,,,32965488.38,,98487572.21,,,,564870789.85,,,,,,,,,,107220.0,,,,,,24649429.52,,216000.0,,,,,,,,,,,,,,,,,,,,1083222423.02,,4398930.19,,,,1343710.37,,,,,,0,,1086277642.84,,260570421.85,,,,,,,,825707220.99,,,,,,,,825978716.43,,-271495.44,,,,,,,,0.28,,0.28,,-20700694.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,805006526.18,,805278021.62,,-271495.44,,,,,,,,,,,,标准无保留意见
600928.SH,600928,西安银行,10051935,银行,2011-12-31 00:00:00,年报,2011年报,58001001,2015-06-11 00:00:00,2015-06-11 00:00:00,CNY,2593494459.0,45.7303047212,2593494459.0,45.7303047212,3790722685.0,58.9554035277,0.0,,153686120.0,47.4022273213,2831100.0,340.4426237567,0.0,,1167850553.0,,,,1331650323.0,88.6025612831,32992758.0,14.4493754319,0.0,,0.0,,,,,,0.0,,0.0,,2124561.0,-93.555196345,144170267.0,46.3842226637,,,728927238.0,29.0431813961,,,,,,,,,292628487.0,272823.416340235,,,0.0,,15558433.0,-36.8811639743,564552.0,161.3666666667,,,,,-5225350.0,,,,,,,,,,0.0,,,,1425643906.0,31.6113732234,12995735.0,195.4294439485,,,2873127.0,113.820408337,,,0.0,,0,,1435766514.0,32.1730704359,355130200.0,36.2895287495,,,,,0.0,,1080636314.0,30.8740297444,,,,,,,1080430136.0,30.8060503871,206178.0,175.9416069751,,,,,,,0.37,32.1428571429,0.37,32.1428571429,7334087.0,135.4291827753,0.0,,,,0.0,,0.0,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,1087970401.0,35.150506936,1087764223.0,35.0793382901,206178.0,175.9416069751,,,,,,,,,,,标准无保留意见
600928.SH,600928,西安银行,10051935,银行,2012-12-31 00:00:00,年报,2012年报,58001001,2015-06-11 00:00:00,2015-06-11 00:00:00,CNY,3112688794.0,20.0191033067,3112688794.0,20.0191033067,4785493563.0,26.2422487917,0.0,,192794722.0,25.4470618427,1691847.0,-40.2406485112,0.0,,1197837105.0,2.5676703173,,,1841316962.0,38.2733087055,27354713.0,-17.0887350491,0.0,,0.0,,,,,,0.0,,0.0,,2526009.0,18.8955741916,200520021.0,39.0855584668,,,859477412.0,17.9099047469,,,,,,,,,135313663.0,-53.7592308981,,,0.0,,177562.0,-98.8587411084,147361.0,-73.8977100427,,,,,1055414.0,120.1979580315,,,,,,,,,0.0,,,,1914851689.0,34.3148650895,6857407.0,-47.2334038821,,,12871487.0,347.9957551476,,,0.0,,0,,1908837609.0,32.9490269056,453126848.0,27.5945689778,,,,,0.0,,1455710761.0,34.7086658241,,,,,,,1454869896.0,34.6565453446,840865.0,307.8344925259,1461724900.0,,,,,,,,,,12331105.0,68.1341522128,0.0,,,,0.0,,0.0,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,0.0,,1468041866.0,34.9339894404,1467201001.0,34.882263084,840865.0,307.8344925259,,,,,,,,,,,标准无保留意见
600928.SH,600928,西安银行,10051935,银行,2013-12-31 00:00:00,年报,2013年报,58001001,2015-06-11 00:00:00,2017-01-06 00:00:00,CNY,3432244000.0,10.2662112131,3432244000.0,10.2662112131,5619279000.0,17.4231858433,,,292490000.0,51.7105846912,776000.0,-54.1329682885,,,1330312000.0,11.0595083795,,,2419262000.0,31.3875910518,25418000.0,-7.0799975127,,,,,,,,,,,,,2968000.0,17.4976019484,253262000.0,26.3025999783,,,1015682000.0,18.174368031,,,,,,,,,58399000.0,-56.8417566229,,,,,-28473000.0,-16135.5256192203,-4305000.0,-3021.3971132118,,,,,-2842000.0,-369.2782168893,,,,,,,,,,,,,2101932000.0,9.7699634951,68509000.0,899.0510990525,,,3959000.0,-69.2420930076,,,,,0,,2166482000.0,13.4974494313,534433000.0,17.9433534691,,,,,,,1632050000.0,12.1136178782,,,,,,,1630538000.0,12.074488893,1512000.0,79.8148335345,1487255000.0,1.7465735174,,,,,0.5435,,0.5435,,-3743000.0,-130.3541329021,-3743000.0,,,,,,,,,,,,,,,,,,,,,,-3743000.0,,,,-3743000.0,,,,,,,,,,,,,,,,,,,,,,1628307000.0,10.9169321197,1626795000.0,10.8774461639,1512000.0,79.8148335345,,,,,,,,,,,标准无保留意见
600928.SH,600928,西安银行,10051935,银行,2014-12-31 00:00:00,年报,2014年报,58001001,2016-04-29 00:00:00,2017-01-06 00:00:00,CNY,4104131000.0,19.5757352915,4104131000.0,19.5757352915,6444519000.0,14.685869842,,,375190000.0,28.2744709221,249000.0,-67.912371134,,,1681384000.0,26.3902001936,,,2668834000.0,10.3160385275,23720000.0,-6.6803052955,,,,,,,,,,,,,4451000.0,49.9663072776,315398000.0,24.5342767569,,,1088111000.0,7.1310705516,,,,,,,,,273423000.0,368.1980855837,,,,,26935000.0,194.5983914586,-53490000.0,-1142.5087108014,,,,,3282000.0,215.4820548909,,,,,,,,,,,,,2422748000.0,15.2629105033,14313000.0,-79.1078544425,,,11928000.0,201.2882040919,,,,,-1000,,2425132000.0,11.9387098531,614645000.0,15.0088037228,,,,,,,1810487000.0,10.9333047394,,,,,,,1806889000.0,10.8155099728,3598000.0,137.962962963,1806388000.0,21.4578535624,,,,,0.6023,10.8187672493,0.6023,10.8187672493,18711000.0,599.8931338499,18711000.0,599.8931338499,,,,,,,,,,,,,,,,,,,,,18711000.0,599.8931338499,,,18711000.0,599.8931338499,,,,,,,,,,,,,,,,,,,,,1829197000.0,12.3373540739,1825599000.0,12.2205932524,3598000.0,137.962962963,,,,,,,,,,,标准无保留意见
600928.SH,600928,西安银行,10051935,银行,2015-06-30 00:00:00,中报,2015中报,58001001,2015-08-13 00:00:00,2015-08-13 00:00:00,CNY,2168379232.53,,2168379232.53,,3597170951.69,,,,211531685.35,,131980.0,,,,873912374.08,,,,1620234173.82,,9951093.59,,,,,,,,,,,,,,1290335.38,,189709536.8,,,,517007522.12,,,,,,,,,,165904979.78,,,,,,-2673425.32,,-8309115.01,,,,,,712423.23,,,,,,,,,,,,,,1294466858.45,,48137152.12,,,,1274534.67,,,,,,0,,1341329475.9,,340580298.56,,,,,,,,1000749177.34,,,,,,,,1001004691.31,,-255513.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600928.SH,600928,西安银行,10051935,银行,2015-09-30 00:00:00,三季报,2015三季报,58001001,2016-10-26 00:00:00,2016-10-26 00:00:00,CNY,3334361647.03,,3334361647.03,,5401641418.0,,,,348744132.0,,8428.0,,,,1515070060.29,,,,2395952456.77,,15103217.85,,,,,,,,,,,,,,2030573.21,,289857234.08,,790372652.83,,790372652.83,,,,,,,,,,432809600.17,,,,,,1970104.35,,-14764298.81,,,,,,7817538.11,,,,,,,,,,,,,,1819291586.74,,58180054.06,,,,2120500.21,,,,,,0,,1875351140.59,,500100000.0,,,,,,,,1375251140.59,,,,,,,,1375251140.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600928.SH,600928,西安银行,10051935,银行,2015-12-31 00:00:00,年报,2015年报,58001001,2016-04-29 00:00:00,2019-01-15 00:00:00,CNY,4707736647.0,14.7072704794,4707736647.0,14.7072704794,7140292399.0,10.7963588749,,,578503173.0,54.1893901756,10508101.0,4120.1208835341,,,2099404291.0,24.8616788907,,,3044384729.0,14.0717155507,22861223.0,-3.6204763912,,,,,,,,,,,,,3119797.0,-29.9079532689,297011090.0,-5.8297484448,,,1323947927.0,21.6739769196,,,,,,,,,475325477.0,73.8425359242,,,,,25699995.0,-4.5851308706,9282728.0,117.3541372219,,,,,11297465.0,244.2250152346,-601262.0,,,,,,,,,,,,2608332356.0,7.6600767393,29897992.0,108.8869698875,,,2615711.0,-78.0708333333,,,,,0,100.0,2635614637.0,8.679223935,641801082.0,4.4181734172,,,,,,,1993813555.0,10.1258144908,,,,,,,1989505798.0,10.106697091,4307757.0,19.7264313508,1882250668.0,4.199688439,,,,,0.57,-5.3627760252,0.57,-5.3627760252,40305041.0,115.4082678638,40305041.0,115.4082678638,,,,,,,,,,,,,,,,,,,,,40305041.0,115.4082678638,,,40305041.0,115.4082678638,,,,,,,,,,,,,,,,,,,,,2034118596.0,11.2028171925,2029810839.0,11.1860183425,4307757.0,19.7264313508,,,,,,,,,,,标准无保留意见
600928.SH,600928,西安银行,10051935,银行,2016-06-30 00:00:00,中报,2016中报,58001001,2016-08-24 00:00:00,2017-01-06 00:00:00,CNY,2274738000.0,4.9049892138,2274738000.0,4.9049892138,3836611000.0,6.6563433188,,,384445000.0,81.743458132,1010000.0,665.2674647674,,,903925000.0,3.4342832085,,,1948369000.0,20.2523086775,12602000.0,26.6393475855,,,,,,,,,,,,,752000.0,-41.7205781027,105861000.0,-44.1983772742,,,582253000.0,12.6198314509,,,,,,,,,215060000.0,29.6284175949,,,,,-23883000.0,-793.348313167,34981000.0,520.995496607,3294000.0,,,,2545000.0,257.2314732073,,,,,,,,,,,,,1370813000.0,5.8978830591,3328000.0,-93.0864210834,,,901000.0,-29.3075330779,,,,,0,,1373240000.0,2.3790220578,356978000.0,4.8146359344,,,,,,,1016262000.0,1.5501209505,,,,,,,1017793000.0,1.6771458551,-1531000.0,-499.1844594642,1016198000.0,,,,,,0.2544,,0.2544,,-21855000.0,,-21855000.0,,,,,,,,510000.0,,,,,,,,,,,,,,-22365000.0,,,,-22365000.0,,,,,,,,,,,,,,,,,,,,,,994407000.0,,995938000.0,,-1531000.0,,,,,,,,,,,,
600928.SH,600928,西安银行,10051935,银行,2016-09-30 00:00:00,三季报,2016三季报,58001001,2016-10-26 00:00:00,2016-10-26 00:00:00,CNY,3218834176.2,-3.4647552683,3218834176.2,-3.4647552683,5863523701.79,8.5507764779,,,431465425.25,23.7197663443,2769359.28,32759.0327479829,,,1221727514.61,-19.3616489012,,,3134152224.73,30.810284481,20424439.55,35.2323706964,,,,,,,,,,,,,778615.59,-61.6553795664,114688873.16,-60.4326338364,,,842344388.47,6.5755989221,,,,,,,,,263915637.39,-39.0226932845,,,,,2850713.67,44.6986130455,69134370.77,568.2536682553,,,,,3667269.72,-53.0891993311,,,,,,,,,,,,,1997106661.59,9.7738634173,6651235.2,-88.5678428673,,,1339000.96,-36.8544764256,,,,,0,,2002418895.83,6.7756780312,500605263.01,0.1010323955,,,,,,,1501813632.82,9.2028640075,,,,,,,1501813632.82,9.2028640075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
