SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
601966.SH,601966,玲珑轮胎,10137479,通用,2011-12-31 00:00:00,年报,2011年报,58001001,2014-05-20 00:00:00,2014-12-09 00:00:00,CNY,10383692978.0,,10383692978.0,,,,,,,,,,,,9989183634.0,,8667241767.0,,,,,,,,,,,,0.0,,,,,,,,39807996.0,,409072856.0,,541972962.0,,,,299831425.0,,,,,,31256628.0,,,,0.0,,-1846285.0,,950915.0,,,,,,,,,,,,,,,,,,0,,393613974.0,,40751342.0,,,,,,,,0.0,,0,,434365316.0,,69806280.0,,,,,,,,364559036.0,,,,,,,,364559036.0,,,,330681436.0,,,,,,0.36,,0.36,,405662.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364964698.0,,364964698.0,,,,,,,,,,,,,,
601966.SH,601966,玲珑轮胎,10137479,通用,2012-12-31 00:00:00,年报,2012年报,58001001,2014-05-20 00:00:00,2014-12-09 00:00:00,CNY,10275412020.0,-1.0427981473,10275412020.0,-1.0427981473,,,,,,,,,,,9571302684.0,-4.1833343475,8099759695.0,-6.5474355886,,,,,,,,,,,0.0,,,,,,,,45699257.0,14.7991900924,479969639.0,17.3310895505,582173855.0,7.4175089568,,,297727665.0,-0.7016476008,,,,,65972573.0,111.0674670345,,,0.0,,,,7349750.0,672.9134570387,,,,,,,,,,,,,,,,,0,,711459086.0,80.7504644131,10418624.0,-74.4336665035,,,51427675.0,,453.0,,0.0,,0,,670450035.0,54.3516506276,100293527.0,43.6740748827,,,,,,,570156508.0,56.3962079382,,,,,,,570156508.0,56.3962079382,,,598844708.0,81.0941416137,,,,,0.57,58.3333333333,0.57,58.3333333333,-472618.0,-216.5053665367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569683890.0,56.0928750429,569683890.0,56.0928750429,,,,,,,,,,,,,
601966.SH,601966,玲珑轮胎,10137479,通用,2013-12-31 00:00:00,年报,2013年报,58001001,2014-05-20 00:00:00,2016-06-13 00:00:00,CNY,11547979257.0,12.3845859857,11547979257.0,12.3845859857,,,,,,,,,,,10348252596.0,8.117493905,8583512035.0,5.9724282968,,,,,,,,,,,0.0,,,,,,,,54773285.0,19.8559639602,542522237.0,13.0326155901,754312780.0,29.5683022385,,,318477290.0,6.9693305122,,,,,94654969.0,43.4762427714,,,0.0,,-540895.0,,6621343.0,-9.9106364162,,,,,,,,,,,,,,,,,0,,1205807109.0,69.4836896074,20713354.0,98.8108410477,682613.0,,42130087.0,-18.0789584596,2539229.0,560436.203090508,0.0,,0,,1184390376.0,76.6560241883,204377833.0,103.7796846052,,,,,,,980012543.0,71.8848297352,-30996172.0,,,,,,980012543.0,71.8848297352,,,994700043.0,66.103169939,,,,,0.98,71.9298245614,0.98,71.9298245614,-18937821.0,-3907.00375356,-18937821.0,,,,,,,,,,,,,,,,,,,,,,-18937821.0,,,,,,,,,,,,,,,,-18937821.0,,,,,,,,,,961074722.0,68.7031595715,961074722.0,68.7031595715,,,,,,,,,,,,,标准无保留意见
601966.SH,601966,玲珑轮胎,10137479,通用,2014-06-30 00:00:00,中报,2014中报,58001001,2014-12-09 00:00:00,2014-12-09 00:00:00,CNY,5439778522.0,,5439778522.0,,,,,,,,,,,,4791635166.0,,3964339736.0,,,,,,,,,,,,0.0,,,,,,,,18568733.0,,263363830.0,,338114805.0,,,,153252246.0,,,,,,53995816.0,,,,0.0,,,,5613549.0,,,,,,,,,,,,,,,,,,0,,653756905.0,,14840723.0,,,,840316.0,,455704.0,,0.0,,0,,667757312.0,,110046646.0,,,,,,,,557710666.0,,,,,,,,557710666.0,,,,541082866.0,,,,,,0.56,,0.56,,11365280.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569075946.0,,569075946.0,,,,,,,,,,,,,,
601966.SH,601966,玲珑轮胎,10137479,通用,2014-12-31 00:00:00,年报,2014年报,58001001,2016-06-13 00:00:00,2016-06-13 00:00:00,CNY,10278185270.0,-10.9958111176,10278185270.0,-10.9958111176,,,,,,,,,,,9304017938.0,-10.0909274132,7526286933.0,-12.3169292207,,,,,,,,,,,0.0,,,,,,,,50429955.0,-7.9296503761,545773167.0,0.5992252074,744194080.0,-1.3414461836,,,370880498.0,16.4542997713,,,,,66453305.0,-29.7941717143,,,0.0,,-4238131.0,-683.5404283641,1797385.0,-72.8546761586,,,,,,,,,,,,,,,,,0,,971726586.0,-19.4127668723,40257727.0,94.3563896026,1110889.0,62.7406744378,3227361.0,-92.3395339772,795730.0,-68.6625349663,0.0,,0,,1008756952.0,-14.8290147876,174642209.0,-14.5493391155,,,,,,,834114743.0,-14.8873400695,-72342305.0,-133.3910942293,,,,,834170744.0,-14.8816257549,-56001.0,,879907967.03,-11.5403710674,,,,,0.83,-15.306122449,0.83,-15.306122449,-16496420.0,12.8916679485,-16496420.0,12.8916679485,,,,,,,,,,,,,,,,,,,,,-16496420.0,12.8916679485,,,,,,,,,,,,,,,-16496420.0,12.8916679485,,,,,,,,,817618323.0,-14.9266644639,817674324.0,-14.9208375496,-56001.0,,,,,,,,,,,,标准无保留意见
601966.SH,601966,玲珑轮胎,10137479,通用,2015-06-30 00:00:00,中报,2015中报,58001001,2016-08-24 00:00:00,2016-08-24 00:00:00,CNY,4236726705.02,-22.1158235048,4236726705.02,-22.1158235048,,,,,,,,,,,3967610525.64,-17.1971490277,3050899737.27,-23.04141571,,,,,,,,,,,,,,,,,,,42830903.62,130.6614221875,274907845.52,4.383295732,345156667.9,2.0826839866,,,212177651.97,38.4499460908,,,,,41637719.36,-22.8871374775,,,,,-8273655.0,,-3315725.62,-159.0664768402,,,,,,,,,,,,,,,,,0,,257526798.76,-60.6081715099,59937579.65,303.8723696278,3659791.02,,238130164.39,28238.1685449283,181103.67,-60.2584857715,,,0,,79334214.02,-88.1193043349,41776627.49,-62.0373459724,,,,,,,37557586.53,-93.2657578885,,,,,,,37641784.53,-93.2506608131,-84198.0,,259975493.53,-51.9527396142,,,,,0.04,-92.8571428571,0.04,-92.8571428571,-56653523.64,-598.4789080427,-56653523.64,,,,,,,,,,,,,,,,,,,,,,-56653523.64,,,,,,,,,,,,,,,,-56653523.64,,,,,,,,,,-19095937.11,-103.3556043344,-19011739.11,-103.3408087697,-84198.0,,,,,,,,,,,,
601966.SH,601966,玲珑轮胎,10137479,通用,2015-09-30 00:00:00,三季报,2015三季报,58001001,2016-10-28 00:00:00,2016-10-28 00:00:00,CNY,6419768081.68,,6419768081.68,,,,,,,,,,,,5983514518.63,,4657906066.59,,,,,,,,,,,,,,,,,,,,59250932.27,,401265458.44,,513020526.15,,,,296506878.72,,,,,,55564656.46,,,,,,-8273655.0,,-3922510.41,,,,,,,,,,,,,,,,,,0,,424057397.64,,70490890.04,,4336457.97,,238351791.01,,181103.69,,,,0,,256196496.67,,47684947.17,,,,,,,,208511549.5,,,,,,,,208712822.9,,-201273.4,,422749128.76,,,,,,0.21,,0.21,,11497242.96,,11497242.96,,,,,,,,,,,,,,,,,,,,,,11497242.96,,,,,,,,,,,,,,,,11497242.96,,,,,,,,,,220008792.46,,220210065.86,,-201273.4,,,,,,,,,,,,
601966.SH,601966,玲珑轮胎,10137479,通用,2015-12-31 00:00:00,年报,2015年报,58001001,2016-06-13 00:00:00,2017-04-25 00:00:00,CNY,8733701227.11,-15.0268165276,8733701227.11,-15.0268165276,,,,,,,,,,,7927966620.41,-14.7898609693,6226716683.19,-17.2670835085,,,,,,,,,,,0.0,,,,,,,,73230169.41,45.2116493263,530648966.66,-2.7711513234,667974808.24,-10.2418540819,,,356310579.18,-3.9284672283,,,,,73085413.73,9.9801036683,,,0.0,,4968206.36,217.226351899,-7374161.73,-510.2716852539,,,,,,,,,,,,,,,,,0,,803328651.33,-17.3297650899,215537363.2,435.3937722316,4817763.76,333.6854321179,241267916.39,7375.7027921574,396815.65,-50.1318726201,0.0,,0,,777598098.14,-22.9152179226,100188765.58,-42.631986761,,,,,,,677409332.56,-18.7870328099,-58772050.0,18.7583945521,,,,,677610898.48,-18.7683213114,-201565.92,-259.9327154872,711181019.0,-19.1755222537,,,,,0.68,-18.0722891566,0.68,-18.0722891566,49464274.89,399.8485422292,49464274.89,399.8485422292,,,,,,,,,,,,,,,,,,,,,49464274.89,399.8485422292,,,,,,,,,,,,,,,49464274.89,399.8485422292,,,,,,,,,726873607.45,-11.098664621,727075173.37,-11.0801021838,-201565.92,-259.9327154872,,,,,,,,,,,标准无保留意见
601966.SH,601966,玲珑轮胎,10137479,通用,2016-03-31 00:00:00,一季报,2016一季报,58001001,2017-04-26 00:00:00,2017-04-26 00:00:00,CNY,2231948294.72,,2231948294.72,,,,,,,,,,,,1945637147.98,,1488629972.06,,,,,,,,,,,,,,,,,,,,15150265.48,,159002430.91,,170917564.85,,,,96427429.91,,,,,,15509484.77,,,,,,156350.0,,1430717.24,,,,,,,,,,,,,,,,,,0,,287898213.98,,9569777.95,,549566.39,,505414.81,,407675.63,,,,0,,296962577.12,,23472225.77,,,,,,,,273490351.35,,,,,,,,273551994.88,,-61643.53,,263882127.3,,,,,,0.27,,0.27,,-8200098.68,,-8200098.68,,,,,,,,,,,,,,,,,,,,,,-8200098.68,,,,,,,,,,,,,,,,-8200098.68,,,,,,,,,,265290252.67,,265351896.2,,-61643.53,,,,,,,,,,,,
601966.SH,601966,玲珑轮胎,10137479,通用,2016-06-30 00:00:00,中报,2016中报,58001001,2016-08-24 00:00:00,2017-08-29 00:00:00,CNY,4740462069.19,11.8897299553,4740462069.19,11.8897299553,,,,,,,,,,,4139978094.82,4.3443671718,3239587721.3,6.1846668288,,,,,,,,,,,,,,,,,,,26939994.92,-37.1015023194,332676144.04,21.0136958481,364508703.71,5.6067396663,,,139196323.8,-34.3963313254,,,,,37069207.05,-10.9720522166,,,,,-730075.36,91.1759027902,2056997.65,162.0376317507,,,,,,,,,,,,,,,,,0,,601810896.66,133.688648932,27066765.51,-54.8417442478,1504755.29,-58.884119837,854819.4,-99.6410285097,495645.3,173.6804284529,,,0,,628022842.77,691.6166442535,71378796.16,70.8582057685,,,,,,,556644046.61,1382.1081385657,,,,,,,556736975.89,1379.0398033502,-92929.28,-10.3699375282,533436709.92,105.1873054175,,,,,0.56,1300.0,0.56,1300.0,40060462.7,170.7113346639,40060462.7,170.7113346639,,,,,,,,,,,,,,,,,,,,,40060462.7,170.7113346639,,,,,,,,,,,,,,,40060462.7,170.7113346639,,,,,,,,,596704509.31,3224.7720699579,596797438.59,3239.0996643547,-92929.28,-10.3699375282,,,,,,,,,,,
