SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
601838.SH,601838,成都银行,10037583,银行,2002-12-31 00:00:00,年报,2002年报,58001001,2004-06-02 00:00:00,,,529066027.7,,529066027.7,,463892876.46,,,,12253880.2,,22324379.36,,,,,,,,149179646.1,,1090017.55,,,,,,,,,,,,,,193134.4,,33461239.39,,,,231129208.36,,,,,,,,,,0.0,,,,,,,,92821852.67,,,,,,104941.07,,,,,,,,,,0.0,,0.0,,-63050297.98,,3128850.29,,,,41544782.92,,,,0.0,,0,,-8644377.94,,1055531.65,,0.0,,0.0,,,,-9706273.64,,,,,,,,-9706273.64,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601838.SH,601838,成都银行,10037583,银行,2003-12-31 00:00:00,年报,2003年报,58001001,2004-06-02 00:00:00,,,612885135.32,15.8428444148,612885135.32,15.8428444148,540782870.73,16.5749461075,,,12105877.27,-1.2078046103,16548317.86,-25.873335186,,,,,,,178444311.95,19.6170634635,5187583.98,375.9174730719,,,,,,,,,,,,,4501755.1,2230.8924251713,31880227.8,-4.7249044531,,,261674029.55,13.2154743257,,,,,,,,,0.0,,,,,,,,130151569.84,40.2165180895,,,,,443046.47,322.185965895,,,,,,,,,0.0,,0.0,,-37949760.89,39.8103385617,8583636.87,174.3383695102,,,54902103.41,32.151619412,,,0.0,,0,,45883342.41,630.7882502185,0.0,-100.0,0.0,,0.0,,,,44962046.22,563.2266499752,,,,,,,44962046.22,563.2266499752,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601838.SH,601838,成都银行,10037583,银行,2004-12-31 00:00:00,年报,2004年报,58001001,2005-05-30 00:00:00,,,604292218.29,-1.4020436351,604292218.29,-1.4020436351,544921644.26,0.7653299973,,,12077320.09,-0.2358951719,7076840.3,-57.2352890495,,,,,,,194603899.32,9.0558153372,3403857.62,-34.3845298096,,,,,,,,,,,,,730838.83,-83.765468939,31875375.72,-0.0152197156,,,269430422.47,2.9641431874,,,,,,,,,0.0,,,,,,,,128950558.51,-0.9227789811,,,,,802773.26,81.1939185522,,,,,,,,,0.0,,0.0,,-104449885.82,-175.2319998083,10500290.69,22.3291577804,,,24853545.49,-54.7311597437,,,0.0,,0,,10147417.89,-77.8843097364,0.0,,0.0,,0.0,,,,22282270.14,-50.442046096,,,,,,,22282270.14,-50.442046096,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601838.SH,601838,成都银行,10037583,银行,2006-12-31 00:00:00,年报,2006年报,58001001,2008-06-26 00:00:00,,,1169723079.41,,1169723079.41,,1063061364.51,,,,23754479.22,,1391804.15,,,,,,,,380498118.44,,13154345.71,,,,,,,,,,,,,,345872.07,,62363368.79,,,,354699332.03,,,,,,,,,,0.0,,,,,,,,108441565.83,,,,,,3045867.37,,,,,,,,,,0.0,,0.0,,-51803317.82,,20328592.5,,,,28240178.81,,,,0.0,,0,,48726661.7,,33890043.31,,0.0,,0.0,,,,12391086.5,,,,,,,,12391086.5,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,带解释性说明的无保留意见
601838.SH,601838,成都银行,10037583,银行,2007-12-31 00:00:00,年报,2007年报,58001001,2008-06-26 00:00:00,2011-05-26 00:00:00,CNY,1621823000.0,38.6501667402,1621823000.0,38.6501667402,2175705000.0,104.6641024343,,,36592000.0,54.0425267214,21316000.0,1431.5373215405,,,912584000.0,,,,581726000.0,52.885381506,25586000.0,94.5060633502,,,,,,,,,,,,,379000.0,9.5780876438,100708000.0,61.4858240566,,,486638000.0,37.1973263143,,,,,,,,,324859000.0,,,,,,,,662000.0,-99.3895329757,,,,,-5140000.0,-268.7532441703,,,,,,,,,,,,,709239000.0,1469.0995670671,12628000.0,-37.8805984723,,,4629000.0,-83.6084607284,,,,,0,,717238000.0,1371.9621147369,403182000.0,1089.6768508438,,,,,,,314056000.0,2434.5315763876,,,,,,,314056000.0,2434.5315763876,,,,,,,,,0.25,,0.25,,7059000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321115000.0,,,,,,,,,,,,,,,,标准无保留意见
601838.SH,601838,成都银行,10037583,银行,2008-12-31 00:00:00,年报,2008年报,58001001,2011-05-23 00:00:00,2011-05-26 00:00:00,CNY,2452066000.0,51.191961145,0.0,-100.0,3464662000.0,59.2431878403,0.0,,36624000.0,0.0874508089,21053000.0,-1.2338149747,-55873000.0,,1192089000.0,30.6278654896,,,991129000.0,70.377291027,23911000.0,-6.5465488939,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,733000.0,93.4036939314,161045000.0,59.9128172538,,,695153000.0,42.8480718727,,,0.0,,,,,,335158000.0,3.1702984987,,,0.0,,0.0,,640000.0,-3.3232628399,0.0,,,,-55873000.0,-987.0233463035,,,,,,,,,0.0,,0.0,,1259977000.0,77.6519621735,33970000.0,169.005384859,,,4169000.0,-9.9373514798,0.0,,0.0,,0,,1289778000.0,79.8256645632,539420000.0,33.7906950211,0.0,,0.0,,0.0,,750358000.0,138.9249051125,0.0,,,,,,750358000.0,138.9249051125,0.0,,,,0.0,,0.0,,0.36,44.0,0.36,44.0,-8292000.0,-217.4670633234,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742066000.0,131.0904193202,0.0,,0.0,,,,0.0,,,,0.0,,,,标准无保留意见
601838.SH,601838,成都银行,10037583,银行,2009-12-31 00:00:00,年报,2009年报,58001001,2011-05-23 00:00:00,2011-05-26 00:00:00,CNY,2370927000.0,-3.3090055488,0.0,,3239442000.0,-6.5004898025,0.0,,55086000.0,50.4095674967,22351000.0,6.1653921056,3962000.0,107.09108156,990731000.0,-16.8911884935,,,932721000.0,-5.8930774904,31647000.0,32.353310192,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,985000.0,34.3792633015,151843000.0,-5.7139308889,,,807638000.0,16.1813298655,,,0.0,,,,,,30265000.0,-90.9699305999,,,0.0,,0.0,,14454000.0,2158.4375,0.0,,,,3962000.0,107.09108156,,,,,,,,,0.0,,0.0,,1380196000.0,9.541364644,18536000.0,-45.4342066529,,,859000.0,-79.3955384984,0.0,,0.0,,0,,1397873000.0,8.3808996587,314368000.0,-41.7211078566,0.0,,0.0,,0.0,,1083505000.0,44.3984071603,0.0,,,,,,1083505000.0,44.3984071603,0.0,,,,0.0,,0.0,,0.33,-8.3333333333,0.33,-8.3333333333,-1449000.0,82.5253256151,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1082056000.0,45.8166793789,0.0,,0.0,,,,0.0,,,,0.0,,,,标准无保留意见
601838.SH,601838,成都银行,10037583,银行,2010-06-30 00:00:00,中报,2010中报,58001001,2011-05-23 00:00:00,2011-05-26 00:00:00,CNY,1680513000.0,,0.0,,2161830000.0,,0.0,,39857000.0,,9347000.0,,-462000.0,,700002000.0,,,,510158000.0,,19718000.0,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,216000.0,,89783000.0,,,,455732000.0,,,,0.0,,,,,,154271000.0,,,,0.0,,0.0,,-183000.0,,-1499000.0,,,,-462000.0,,,,,,,,,,0.0,,0.0,,980511000.0,,1323000.0,,,,463000.0,,0.0,,0.0,,0,,981371000.0,,226390000.0,,0.0,,0.0,,0.0,,754981000.0,,0.0,,,,,,754981000.0,,0.0,,,,0.0,,0.0,,0.23,,0.23,,-327000.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754654000.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,标准无保留意见
601838.SH,601838,成都银行,10037583,银行,2010-12-31 00:00:00,年报,2010年报,58001001,2011-05-26 00:00:00,2012-12-08 00:00:00,CNY,3654088000.0,54.1206456378,3654088000.0,,4690066000.0,44.7800578001,,,81658000.0,48.2373016737,21053000.0,-5.8073464275,,,1820300000.0,83.7330213751,,,-1130861000.0,-221.2432227858,-43381000.0,-237.0777640851,,,,,,,,,,,,,477000.0,-51.5736040609,226040000.0,48.8642874548,,,1072856000.0,32.8387222989,,,,,,,,,520927000.0,1621.2192301338,,,,,,,33802000.0,133.8591393386,-3271000.0,,,,1751000.0,-55.8051489147,,,,,,,,,,,,,1833788000.0,32.8643178215,228060000.0,1130.3625377644,,,16505000.0,1821.4202561118,,,,,0,,2045343000.0,46.3182277646,419975000.0,33.5934319015,,,,,,,1625368000.0,50.0101983839,,,,,,,1625368000.0,50.0101983839,,,,,,,,,0.5,51.5151515152,0.5,51.5151515152,-581000.0,59.9033816425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1624787000.0,50.1573855697,1624787000.0,,,,,,,,,,,,,,标准无保留意见
601838.SH,601838,成都银行,10037583,银行,2011-12-31 00:00:00,年报,2011年报,58001001,2013-04-30 00:00:00,2014-06-30 00:00:00,CNY,4965053000.0,35.8766674475,4965053000.0,35.8766674475,7173714000.0,52.9555021187,,,137799000.0,68.7513776972,17292000.0,-17.8644373723,0.0,,2065491000.0,13.4698126682,,,2443548000.0,316.0785454623,78782000.0,281.6048500496,,,,,,,,,,,,,,,305690000.0,35.2371261724,,,1538266000.0,43.3804723094,,,,,,,,,221535000.0,-57.4729280686,,,0.0,,,,162077000.0,379.4893793267,760000.0,123.234484867,,,-3499000.0,-299.8286693318,,,,,,,,,,,,,2899562000.0,58.1187138317,235487000.0,3.2565991406,,,31797000.0,92.6507119055,,,,,0,,3103252000.0,51.7228161731,699573000.0,66.5749151735,,,,,,,2403679000.0,47.8852173785,,,,,,,2404147000.0,47.9140108578,-468000.0,,2251673000.0,,,,,,0.74,48.0,0.74,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2403679000.0,47.9380989631,2404147000.0,47.9669027386,-468000.0,,,,,,,,,,,,标准无保留意见
