SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
600362.SH,600362,江西铜业,10002541,通用,1998-12-31 00:00:00,年报,1998年报,58001001,2001-12-19 00:00:00,2001-12-19 00:00:00,CNY,2427807530.0,,2427807530.0,,,,,,,,,,,,2396471550.0,,2056311425.0,,,,,,,,,,0.0,,0.0,,,,,,,,26442374.0,,20786631.0,,167219691.0,,,,125711429.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,3201111.0,,34537091.0,,2367963.0,,,,26880664.0,,,,,,0.0,,10024390.0,,,,,,0.0,,,,10024390.0,,,,,,,,10024390.0,,,,,,,,,,0.004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600362.SH,600362,江西铜业,10002541,通用,1999-12-31 00:00:00,年报,1999年报,58001001,2001-12-19 00:00:00,2001-12-19 00:00:00,CNY,2712183101.0,11.713266702,2712183101.0,11.713266702,,,,,,,,,,,2724133133.0,13.672667343,2374136888.0,15.4560957614,,,,,,,,,,,,,,,,,,,26342233.0,-0.3787141049,25261205.0,21.526210765,195203763.0,16.734914311,,,103189044.0,-17.9159406421,,,,,0.0,,,,,,,,482289.0,,,,,,,,,,,,,,,,,,46686795.0,1358.4559860623,35219052.0,1.9745756815,1439093.0,-39.2265419688,,,13493587.0,-49.8018836142,,,,,0.0,,23164558.0,131.0819710726,7122.0,,,,0.0,,,,23157436.0,131.0109243555,,,,,,,23151652.0,130.953225084,5784.0,,,,,,,,0.01,150.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600362.SH,600362,江西铜业,10002541,通用,2000-12-31 00:00:00,年报,2000年报,58001001,2002-04-12 00:00:00,2002-04-12 00:00:00,CNY,3524512353.0,29.9511213568,3524512353.0,29.9511213568,,,,,,,,,,,3398674589.0,24.7616919977,2973790389.0,25.2577475221,,,,,,,,,,,,,,,,,,,31207408.0,18.4691062447,35561778.0,40.7762535477,220672712.0,13.0473657928,,,137442302.0,33.1946655112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6828685.0,-85.3734123321,132666449.0,276.6894378645,1534108.0,6.6024224981,,,25402494.0,88.2560508188,,,,,66330.0,,108864393.0,369.9610197613,98359.0,1281.0586913788,,,0.0,,,,108766034.0,369.6808144045,,,,,,,108659622.0,369.3385249571,106412.0,1739.764868603,,,,,,,0.045,350.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600362.SH,600362,江西铜业,10002541,通用,2001-06-30 00:00:00,中报,2001中报,58001001,2002-08-21 00:00:00,2002-08-21 00:00:00,CNY,1860696501.0,,1860696501.0,,,,,,,,,,,,1728946974.0,,1536349611.0,,,,,,,,,,,,,,,,,,,,16292645.0,,14363376.0,,78832253.0,,,,83109089.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464416.0,,133213943.0,,5454748.0,,,,7086648.0,,,,,,98359.0,,131680402.0,,46795.0,,,,0.0,,,,131633607.0,,,,,,,,131556260.0,,77347.0,,108695000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600362.SH,600362,江西铜业,10002541,通用,2001-12-31 00:00:00,年报,2001年报,58001001,2003-04-09 00:00:00,2003-04-09 00:00:00,CNY,2995793128.0,-15.0012022103,2995793128.0,-15.0012022103,,,,,,,,,,,2680360761.0,-21.1351163281,2308749019.0,-22.3634245527,,,,,,,,,,,,,,,,,,,31695301.0,1.5633884109,31582808.0,-11.1888949984,154616619.0,-29.9339652834,,,153717014.0,11.8411229754,,,,,,,,,,,,,1819980.0,,,,,,,,,,,,,,,,,,7556704.0,10.661188794,324809051.0,144.8313446605,4442645.0,189.5914107742,,,27691216.0,9.0098318693,,,,,98359.0,48.2873511232,301658839.0,177.0959637831,101973.0,3.674295184,,,0.0,,,,301556866.0,177.2527919884,,,,,,,301434708.0,177.4118871866,122158.0,14.7972033229,304273000.0,,,,,,0.12,166.6666666667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600362.SH,600362,江西铜业,10002541,通用,2002-03-31 00:00:00,一季报,2002一季报,58001001,2002-04-26 00:00:00,2002-04-26 00:00:00,CNY,779124583.66,,779124583.66,,,,,,,,,,,,742110778.0,,649885653.02,,,,,,,,,,,,,,,,,,,,4226.68,,7896747.56,,45463592.89,,,,38860557.85,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,576603.13,,37590408.79,,296854.76,,,,4696236.83,,,,,,0.0,,33191026.72,,18084.44,,,,0.0,,,,33172942.28,,,,,,,,33158255.52,,14686.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600362.SH,600362,江西铜业,10002541,通用,2002-06-30 00:00:00,中报,2002中报,58001001,2003-08-20 00:00:00,2003-08-20 00:00:00,CNY,1561675280.0,-16.0703919656,1561675280.0,-16.0703919656,,,,,,,,,,,1471175173.0,-14.9091791059,1264408196.0,-17.7004903736,,,,,,,,,,,,,,,,,,,17536744.0,7.6359547514,15093955.0,5.0864016927,103353521.0,31.1056288091,,,70782757.0,-14.8315089821,,,,,,,,,,,,,1723858.0,,,,,,,,,,,,,,,,,,8408280.0,474.172912615,100632245.0,-24.4581740216,1225809.0,-77.5276694725,,,14517458.0,104.8564850406,,,,,0.0,-100.0,87340596.0,-33.6722893662,15033273.0,32025.8104498344,,,0.0,,,,72307323.0,-45.0692534772,,,,,,,72280276.0,-45.0575168373,27047.0,-65.0316107929,79453000.0,-26.9028014168,,,,,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,未经审计
600362.SH,600362,江西铜业,10002541,通用,2002-09-30 00:00:00,三季报,2002三季报,58001001,2003-10-22 00:00:00,2003-10-22 00:00:00,CNY,2297984219.0,,2297984219.0,,,,,,,,,,,,2180214204.0,,1841698842.0,,,,,,,,,,,,,,,,,,,,26525142.0,,22304535.0,,175839145.0,,,,113846540.0,,,,,,,,,,,,,,1544536.0,,,,,,,,,,,,,,,,,,20999804.0,,140314355.0,,1362009.0,,,,24281075.0,,,,,,0.0,,117395289.0,,55607.0,,,,0.0,,,,117339682.0,,,,,,,,117294523.0,,45159.0,,129968000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600362.SH,600362,江西铜业,10002541,通用,2002-12-31 00:00:00,年报,2002年报,58001001,2004-03-12 00:00:00,2004-03-12 00:00:00,CNY,3327072895.0,11.0581656625,3327072895.0,11.0581656625,,,,,,,,,,,3142600220.0,17.2454195616,2677730786.0,15.9818916636,,,,,,,,,,,,,,,,,,,34434877.0,8.6434768359,40487805.0,28.1957101471,235145204.0,52.082748621,,,154801548.0,0.7055393361,,,,,,,,,,,,,2836083.0,55.8304486862,,,,,,,,,,,,,,,,,26021720.0,244.3527760251,213330478.0,-34.3212643419,5362718.0,20.7100274724,,,45356587.0,63.7941324065,,,,,0.0,-100.0,173336609.0,-42.5388596023,3751926.0,3579.3327645553,,,0.0,,,,169584683.0,-43.7636140575,,,,,,,169504276.0,-43.7674987314,80407.0,-34.177868007,187709000.0,-38.3090185458,,,,,0.06,-50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
600362.SH,600362,江西铜业,10002541,通用,2003-03-31 00:00:00,一季报,2003一季报,58001001,2004-04-14 00:00:00,2004-04-14 00:00:00,CNY,1016214258.0,30.4302648527,1016214258.0,30.4302648527,,,,,,,,,,,907513053.0,22.2880841922,810624670.0,24.7334306017,,,,,,,,,,,,,,,,,,,28866.0,582.9473724058,7482048.0,-5.2515235779,47808497.0,5.1577624225,,,41568972.0,6.9695709476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546918.0,168.28123531,110248123.0,193.2879065399,11250.0,-96.2102679438,,,3700270.0,-21.2077641323,,,,,0.0,,106559103.0,221.0479262933,16000000.0,88373.8482363844,,,0.0,,,,90559103.0,172.990867785,,,,,,,90541108.0,173.0575133707,17995.0,22.5253221269,91050108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
