SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
601229.SH,601229,上海银行,10008384,银行,1996-12-31 00:00:00,年报,1996年报,58001001,2004-01-26 00:00:00,,,1519000000.0,,1519000000.0,,3397000000.0,,,,85000000.0,,1000000.0,,,,,,,,1952000000.0,,12000000.0,,,,,,,,,,,,,,3000000.0,,106000000.0,,,,907000000.0,,,,,,,,,,0.0,,,,,,,,725000000.0,,,,,,0.0,,,,,,,,,,0.0,,0.0,,503000000.0,,43000000.0,,,,10000000.0,,,,0.0,,0,,1261000000.0,,388000000.0,,0.0,,0.0,,,,873000000.0,,,,,,,,873000000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601229.SH,601229,上海银行,10008384,银行,1997-12-31 00:00:00,年报,1997年报,58001001,2004-01-26 00:00:00,,,2048000000.0,34.8255431205,2048000000.0,34.8255431205,4899000000.0,44.2154842508,,,75000000.0,-11.7647058824,17000000.0,1600.0,,,,,,,2934000000.0,50.3073770492,9000000.0,-25.0,,,,,,,,,,,,,2000000.0,-33.3333333333,184000000.0,73.5849056604,,,1017000000.0,12.1278941566,,,,,,,,,0.0,,,,,,,,325000000.0,-55.1724137931,,,,,0.0,,,,,,,,,,0.0,,0.0,,845000000.0,67.9920477137,48000000.0,11.6279069767,,,10000000.0,0.0,,,0.0,,0,,1208000000.0,-4.2030134814,318000000.0,-18.0412371134,0.0,,0.0,,,,890000000.0,1.9473081329,,,,,,,890000000.0,1.9473081329,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601229.SH,601229,上海银行,10008384,银行,1998-12-31 00:00:00,年报,1998年报,58001001,2004-01-26 00:00:00,,,1278000000.0,-37.59765625,1278000000.0,-37.59765625,3675000000.0,-24.9846907532,,,11000000.0,-85.3333333333,3000000.0,-82.3529411765,,,,,,,2407000000.0,-17.9618268575,4000000.0,-55.5555555556,,,,,,,,,,,,,0.0,-100.0,179000000.0,-2.7173913043,,,1042000000.0,2.4582104228,,,,,,,,,0.0,,,,,,,,894000000.0,175.0769230769,,,,,0.0,,,,,,,,,,0.0,,0.0,,57000000.0,-93.2544378698,39000000.0,-18.75,,,-12000000.0,-220.0,,,0.0,,0,,1007000000.0,-16.6390728477,176000000.0,-44.6540880503,0.0,,0.0,,,,831000000.0,-6.6292134831,,,,,,,831000000.0,-6.6292134831,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601229.SH,601229,上海银行,10008384,银行,1999-12-31 00:00:00,年报,1999年报,58001001,2004-01-26 00:00:00,,,1217000000.0,-4.7730829421,1217000000.0,-4.7730829421,2919000000.0,-20.5714285714,,,17000000.0,54.5454545455,24000000.0,700.0,,,,,,,1736000000.0,-27.8770253428,7000000.0,75.0,,,,,,,,,,,,,16000000.0,,173000000.0,-3.3519553073,,,1004000000.0,-3.6468330134,,,,,,,,,0.0,,,,,,,,797000000.0,-10.8501118568,,,,,0.0,,,,,,,,,,0.0,,0.0,,24000000.0,-57.8947368421,49000000.0,25.641025641,,,54000000.0,550.0,,,0.0,,0,,821000000.0,-18.4707050645,73000000.0,-58.5227272727,0.0,,0.0,,,,748000000.0,-9.9879663057,,,,,,,748000000.0,-9.9879663057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601229.SH,601229,上海银行,10008384,银行,2000-12-31 00:00:00,年报,2000年报,58001001,,,,1485000000.0,22.0213640099,1485000000.0,22.0213640099,3415000000.0,16.9921205892,,,36000000.0,111.7647058824,24000000.0,0.0,,,,,,,1982000000.0,14.1705069124,8000000.0,14.2857142857,,,,,,,,,,,,,3000000.0,-81.25,200000000.0,15.6069364162,,,1117000000.0,11.2549800797,,,,,,,,,0.0,,,,,,,,828000000.0,3.8895859473,,,,,0.0,,,,,,,,,,0.0,,0.0,,165000000.0,587.5,55000000.0,12.2448979592,,,28000000.0,-48.1481481481,,,0.0,,0,,1023000000.0,24.6041412911,179000000.0,145.2054794521,0.0,,0.0,,,,844000000.0,12.8342245989,,,,,,,844000000.0,12.8342245989,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601229.SH,601229,上海银行,10008384,银行,2001-12-31 00:00:00,年报,2001年报,58001001,2003-05-30 00:00:00,,,4070868000.0,174.1325252525,4070868000.0,174.1325252525,2629163000.0,-23.0113323572,,,75680000.0,110.2222222222,32302000.0,34.5916666667,,,,,,,1184297000.0,-40.2473763875,17090000.0,113.625,,,,,,,,,,,,,372469000.0,12315.6333333333,210018000.0,5.009,,,984385000.0,-11.8724261415,,,,,,,,,0.0,,,,,,,,669455000.0,-19.1479468599,,,,,14756000.0,,,,,,,,,,0.0,,0.0,,1020309000.0,518.3690909091,46875000.0,-14.7727272727,,,7431000.0,-73.4607142857,,,0.0,,0,,1056992000.0,3.3227761486,203636000.0,13.7631284916,0.0,,0.0,,,,853356000.0,1.1085308057,,,,,,,853356000.0,1.1085308057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,带解释性说明的无保留意见
601229.SH,601229,上海银行,10008384,银行,2002-12-31 00:00:00,年报,2002年报,58001001,2003-05-30 00:00:00,,,5145006000.0,26.3859697735,5145006000.0,26.3859697735,3245773000.0,23.4527109959,,,82973000.0,9.636627907,79241000.0,145.3129837162,,,,,,,1322744000.0,11.6902263537,12238000.0,-28.3908718549,,,,,,,,,,,,,1147319000.0,208.0307354438,224563000.0,6.9255968536,,,1255054000.0,27.4962540063,,,,,,,,,0.0,,,,,,,,970165000.0,44.9186278391,,,,,0.0,-100.0,,,,,,,,,0.0,,0.0,,843055000.0,-17.3725802674,56929000.0,21.4485333333,,,13394000.0,80.24491993,,,0.0,,0,,886590000.0,-16.1214086767,110011000.0,-45.9766446012,0.0,,0.0,,,,776579000.0,-8.9970657029,,,,,,,776579000.0,-8.9970657029,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,带解释性说明的无保留意见
601229.SH,601229,上海银行,10008384,银行,2003-12-31 00:00:00,年报,2003年报,58001001,2004-06-30 00:00:00,,,6566372000.0,27.6261291046,6566372000.0,27.6261291046,4155370000.0,28.0240485086,,,129475000.0,56.0447374447,287446000.0,262.7490819147,,,,,,,1862590000.0,40.8125835385,22203000.0,81.4267037098,,,,,,,,,,,,,998561000.0,-12.9657052659,243637000.0,8.4938302392,,,1738523000.0,38.5217687845,,,,,,,,,0.0,,,,,,,,1044733000.0,7.6861152484,,,,,0.0,,,,,,,,,,0.0,,0.0,,1302195000.0,54.4614526929,53967000.0,-5.2029721232,,,33346000.0,148.9622218904,,,0.0,,0,,1322822000.0,49.2033521695,182317000.0,65.7261546573,0.0,,0.0,,,,1140506000.0,46.8628433166,,,,,,,1140506000.0,46.8628433166,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601229.SH,601229,上海银行,10008384,银行,2004-12-31 00:00:00,年报,2004年报,58001001,2005-05-20 00:00:00,2005-09-16 00:00:00,,6621206593.9,0.8350820499,6621206593.9,0.8350820499,5107929279.93,22.9235731097,,,,,555805196.11,93.3598644998,,,,,,,2071520432.95,11.2171993273,,,,,,,,,,,,,,,487331279.11,-51.1966440598,297712752.28,22.1952134856,,,1742885864.19,0.2509523423,,,,,,,,,1093081914.39,,,,,,,,1292863527.07,23.7506163843,,,,,,,,,,,,,,,0.0,,0.0,,2905719443.91,123.1401167959,64697426.3,19.8833107269,,,62194265.83,86.5119229593,,,0.0,,0,,1815140689.99,37.2173043682,351859002.18,92.9929749722,0.0,,0.0,,,,1463281687.81,28.3010951113,,,,,,,1463281687.81,28.3010951113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
601229.SH,601229,上海银行,10008384,银行,2005-06-30 00:00:00,中报,2005中报,58001001,2005-09-29 00:00:00,,,3568664000.0,,3568664000.0,,2723831000.0,,,,0.0,,291481000.0,,,,,,,,1268458000.0,,0.0,,,,,,,,,,,,,,270709000.0,,159079000.0,,,,907045000.0,,,,,,,,,,328659000.0,,,,,,,,688648000.0,,,,,,0.0,,,,,,,,,,0.0,,0.0,,1436427000.0,,19479000.0,,,,25685000.0,,,,0.0,,0,,1101562000.0,,172002000.0,,0.0,,0.0,,,,929560000.0,,,,,,,,929560000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
