SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
002966.SZ,2966,苏州银行,10063568,银行,2006-12-31 00:00:00,年报,2006年报,58001001,2008-06-25 00:00:00,,,781949416.07,,,,235403757.16,,,,9012188.92,,2271899.18,,,,,,,,216749597.12,,0.0,,,,,,,,,,,,,,163011891.44,,24323052.95,,,,307690801.56,,,,,,,,,,0.0,,,,,,,,86928825.71,,,,,,0.0,,,,,,,,,,0.0,,0.0,,163586747.45,,14566091.67,,,,10075849.1,,,,0.0,,0.0,,255005815.73,,117944689.63,,0.0,,0.0,,,,137061126.1,,,,,,,,137061126.1,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,保留意见
002966.SZ,2966,苏州银行,10063568,银行,2007-12-31 00:00:00,年报,2007年报,58001001,2008-06-25 00:00:00,,,989262723.66,26.5123681058,,,904588852.73,284.2712043526,,,15277339.61,69.5186346582,3201919.98,40.935830612,,,,,,,425344779.84,96.2378641029,0.0,,,,,,,,,,,,,,81730801.09,-49.8620619833,30738168.05,26.3746295055,,,0.0,-100.0,,,,,,,,,0.0,,,,,,,,182172728.98,109.5653858108,,,,,0.0,,,,,,,,,,,,,,176198279.11,7.7093846883,27196322.71,86.7098143149,,,14778227.34,46.6697961961,,,,,,,373581082.87,46.4990442671,130000000.0,10.2211557026,,,,,,,,,,,,,,,243581082.87,77.7171177568,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,保留意见
002966.SZ,2966,苏州银行,10063568,银行,2009-12-31 00:00:00,年报,2009年报,58001001,2014-09-17 00:00:00,2014-09-17 00:00:00,CNY,1285304949.85,,1285304949.85,,1143629042.9,,,,20615375.57,,3183552.96,,117876978.42,,1044879805.99,,,,,,,,,,,,,,,,,,,,1604227.73,,,,,,0.0,,,,,,,,,,,,,,1043275578.26,,,,,,,,,,,,,,,,,,,,-38875351.45,,,,201549792.41,,6637758.42,,,,1882243.96,,,,224973415.67,,0.0,,431278722.54,,89800000.0,,,,,,,,341478722.54,,,,,,,,341478722.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002966.SZ,2966,苏州银行,10063568,银行,2010-12-31 00:00:00,年报,2010年报,58001001,2011-05-30 00:00:00,2014-09-26 00:00:00,CNY,1395335316.22,8.5606428562,1395335316.22,8.5606428562,1962734382.61,71.6233419215,,,20881658.97,1.2916737757,4198553.56,31.8826359339,322220015.7,173.3527954474,623303553.92,-40.346865702,,,618886975.39,,303917.26,,,,,,,,,,,,,,,,50671807.36,,,,493551557.98,,,,,,,,,,79080188.58,,,,1251978676.11,20.0045991873,,,23385754.04,,,,,,3325859.69,,,,,,,,,,-49890984.38,-28.3357770904,,,772031762.3,283.0476593742,7286968.87,9.7805676091,,,5042093.63,167.8767331521,,,244868691.99,8.8433899004,0.0,,774276637.54,79.5304514398,163129536.27,81.6587263586,,,,,,,611147101.28,78.9707706337,,,,,,,608441230.04,78.1783724369,2705871.24,,,,,,,,0.2427,,0.2427,,-46219735.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564927366.23,,562221494.99,,2705871.24,,,,,,,,,,,,标准无保留意见
002966.SZ,2966,苏州银行,10063568,银行,2011-12-31 00:00:00,年报,2011年报,58001001,2013-04-30 00:00:00,2014-09-26 00:00:00,CNY,2427584215.0,73.9785546012,2427584215.0,73.9785546012,3343998491.0,70.3744796356,0.0,,53397984.0,155.7171538752,3286947.0,-21.7123956375,0.0,-100.0,1009485151.0,61.9572268843,,,1663266109.0,168.7511896582,6772486.0,2128.3979527849,0.0,,0.0,,,,,,0.0,,0.0,,1212700.0,,122657024.0,142.0616717469,,,805062369.0,63.1161640528,,,,,,,,,80553058.0,1.8625011478,,,0.0,-100.0,,,694207573.0,2868.506261601,,,,,2731815.0,-17.8613875921,,,,,,,,,0.0,100.0,,,1418099064.0,83.6840313118,13313017.0,82.6962244179,,,2116330.0,-58.0267611968,,,0.0,-100.0,0.0,,1429295751.0,84.5975561837,296679437.0,81.8673943319,,,,,0.0,,1132616314.0,85.3263005957,,,,,,,1119282009.0,83.958935348,13334305.0,392.7915564822,,,,,,,0.3438,41.6563658838,0.3438,41.6563658838,8360946.0,118.0895584775,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140977260.0,101.9688420503,1127642955.0,100.5691644749,13334305.0,392.7915564822,,,,,,,,,,,标准无保留意见
002966.SZ,2966,苏州银行,10063568,银行,2012-12-31 00:00:00,年报,2012年报,58001001,2014-04-30 00:00:00,2014-04-30 00:00:00,CNY,3454827267.0,42.3154445334,3454827267.0,42.3154445334,5617553636.0,67.9891199449,0.0,,187447562.0,251.0386496988,13832039.0,320.8172203568,0.0,,1733656688.0,71.7367200778,,,3762898940.0,126.2355325849,12362534.0,82.5405619148,0.0,,0.0,,,,,,0.0,,0.0,,11038845.0,810.270058547,196635018.0,60.3128884001,,,1232164437.0,53.0520472011,,,,,,,,,293818388.0,264.7513766641,,,0.0,,1045458.0,,1405582275.0,102.472910073,,,,,4627771.0,69.4027963094,,,,,,,,,0.0,,,,1721170579.0,21.3716744263,52609826.0,295.1758342981,,,10494721.0,395.8924647857,,,0.0,,0.0,,1763285684.0,23.3674474136,379958285.0,28.0703134811,,,,,0.0,,1383327399.0,22.1355707048,,,,,,,1356461015.0,21.1902812779,26866384.0,101.483196912,1359401015.0,,,,,,,,,,160819382.0,1823.4591635923,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1544146781.0,35.3354562912,1517280397.0,34.5532635372,26866384.0,101.483196912,,,,,,,,,,,标准无保留意见
002966.SZ,2966,苏州银行,10063568,银行,2013-06-30 00:00:00,中报,2013中报,58001001,2014-09-26 00:00:00,2014-09-26 00:00:00,CNY,1970171964.29,,1970171964.29,,3605232418.32,,0.0,,166331673.5,,63867198.17,,0.0,,1022843842.6,,,,2729955451.42,,11325738.84,,0.0,,0.0,,,,,,0.0,,0.0,,58556243.64,,123740476.81,,,,669424147.84,,,,,,,,,,171122974.31,,,,0.0,,,,872966541.42,,,,,,3055323.14,,,,,,,,,,0.0,,,,947328121.69,,588542.0,,,,3227730.36,,,,0.0,,0.0,,944688933.33,,210000000.0,,,,,,0.0,,734688933.33,,,,,,,,734688933.33,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,
002966.SZ,2966,苏州银行,10063568,银行,2013-12-31 00:00:00,年报,2013年报,58001001,2015-04-22 00:00:00,2016-12-02 00:00:00,CNY,4509458000.0,30.526294124,4509458000.0,30.526294124,8361078000.0,48.8384186742,,,338263000.0,80.4574017346,102079000.0,637.989532852,,,2439879000.0,40.7359955918,,,4249021000.0,12.9188178516,20731000.0,67.6921576111,,,,,,,,,,,,,91941000.0,732.8860492198,256856000.0,30.6257667696,,,1665644000.0,35.1803338892,,,,,,,,,425438000.0,44.7962474016,,,,,-1045000.0,-199.9561914491,-28479000.0,-102.0261353964,-5256000.0,,,,7315000.0,58.0674583941,,,,,,,,,,,,,2069579000.0,20.2425271063,44703000.0,-15.0291810507,163000.0,,17984000.0,71.3623449351,6105000.0,,,,-1000.0,,2096297000.0,18.8858401688,469199000.0,23.486976998,,,,,,,1627098000.0,17.6220467531,,,,,,,1598228000.0,17.8233640574,28869000.0,7.4539841312,1590813000.0,17.023084612,,,,,0.53,,0.53,,-318147000.0,-297.8287666844,-318147000.0,,,,,,,,,,,,,,,,,,,,,,-318147000.0,,11000.0,,-318158000.0,,,,,,,,,,,,,,,,,,,,,,1308950000.0,-15.2315041481,,,,,,,,,,,,,,,
002966.SZ,2966,苏州银行,10063568,银行,2014-06-30 00:00:00,中报,2014中报,58001001,2014-09-26 00:00:00,2014-09-26 00:00:00,CNY,2707629427.15,37.4311215583,2707629427.15,37.4311215583,5384436978.85,49.3506202676,0.0,,304437761.25,83.0305406324,40452419.31,-36.6616659739,0.0,,1518549304.87,48.4634546961,,,4373316300.23,60.1973503983,19036331.61,68.0802628325,0.0,,0.0,,,,,,0.0,,0.0,,37800426.58,-35.4459503714,168158640.89,35.89622832,,,919009977.46,37.2836609533,,,,,,,,,393580259.94,129.9984917437,,,0.0,,3954461.56,,1361969014.72,56.0161758897,,,,,4731423.3,54.8583597609,,,,,,,,,0.0,,,,1189080122.28,25.5193522767,1721051.57,192.4262958294,,,650140.83,-79.8576474027,,,0.0,,0.0,,1190151033.02,25.9833783407,275000000.0,30.9523809524,,,,,0.0,,915151033.02,24.5630622027,,,,,,,915151033.02,24.5630622027,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,
002966.SZ,2966,苏州银行,10063568,银行,2014-12-31 00:00:00,年报,2014年报,58001001,2016-04-29 00:00:00,2018-01-10 00:00:00,CNY,5808672000.0,28.8108681797,5808672000.0,28.8108681797,11534001000.0,37.9487310129,,,569316000.0,68.3057266092,49836000.0,-51.1789888224,0.0,,3486289000.0,42.8877825499,,,6369035000.0,49.894175623,27157000.0,30.9970575467,,,,,,,,,,,,,46184000.0,-49.7677858627,315079000.0,22.6675647055,,,2100719000.0,26.1205275557,,,,,,,,,1024307000.0,140.7652818977,,,0.0,,-845000.0,19.1387559809,41829000.0,246.8766459496,-49515000.0,-842.0662100457,,,10727000.0,46.6438824334,,,,,,,,,,,,,2322383000.0,12.2152379784,73920000.0,65.3580296624,16000.0,-90.1840490798,6873000.0,-61.7826957295,379000.0,-93.791973792,,,0.0,100.0,2389430000.0,13.983371631,589059000.0,25.5456639933,,,,,,,1800371000.0,10.6492049035,,,,,,,1759953000.0,10.1190193139,40418000.0,40.0048494925,1718106000.0,8.0017575919,,,,,0.59,11.320754717,0.59,11.320754717,516840000.0,262.4532055936,516840000.0,262.4532055936,,,,,,,,,,,,,,,,,,,,,516840000.0,262.4532055936,88000.0,700.0,516752000.0,262.4199297205,,,,,,,,,,,,,,,,,,,,,2317210000.0,77.0281523358,,,,,,,,,,,,,,,
