SECUCODE,SECURITY_CODE,SECURITY_NAME_ABBR,ORG_CODE,ORG_TYPE,REPORT_DATE,REPORT_TYPE,REPORT_DATE_NAME,SECURITY_TYPE_CODE,NOTICE_DATE,UPDATE_DATE,CURRENCY,TOTAL_OPERATE_INCOME,TOTAL_OPERATE_INCOME_YOY,OPERATE_INCOME,OPERATE_INCOME_YOY,INTEREST_INCOME,INTEREST_INCOME_YOY,EARNED_PREMIUM,EARNED_PREMIUM_YOY,FEE_COMMISSION_INCOME,FEE_COMMISSION_INCOME_YOY,OTHER_BUSINESS_INCOME,OTHER_BUSINESS_INCOME_YOY,TOI_OTHER,TOI_OTHER_YOY,TOTAL_OPERATE_COST,TOTAL_OPERATE_COST_YOY,OPERATE_COST,OPERATE_COST_YOY,INTEREST_EXPENSE,INTEREST_EXPENSE_YOY,FEE_COMMISSION_EXPENSE,FEE_COMMISSION_EXPENSE_YOY,RESEARCH_EXPENSE,RESEARCH_EXPENSE_YOY,SURRENDER_VALUE,SURRENDER_VALUE_YOY,NET_COMPENSATE_EXPENSE,NET_COMPENSATE_EXPENSE_YOY,NET_CONTRACT_RESERVE,NET_CONTRACT_RESERVE_YOY,POLICY_BONUS_EXPENSE,POLICY_BONUS_EXPENSE_YOY,REINSURE_EXPENSE,REINSURE_EXPENSE_YOY,OTHER_BUSINESS_COST,OTHER_BUSINESS_COST_YOY,OPERATE_TAX_ADD,OPERATE_TAX_ADD_YOY,SALE_EXPENSE,SALE_EXPENSE_YOY,MANAGE_EXPENSE,MANAGE_EXPENSE_YOY,ME_RESEARCH_EXPENSE,ME_RESEARCH_EXPENSE_YOY,FINANCE_EXPENSE,FINANCE_EXPENSE_YOY,FE_INTEREST_EXPENSE,FE_INTEREST_EXPENSE_YOY,FE_INTEREST_INCOME,FE_INTEREST_INCOME_YOY,ASSET_IMPAIRMENT_LOSS,ASSET_IMPAIRMENT_LOSS_YOY,CREDIT_IMPAIRMENT_LOSS,CREDIT_IMPAIRMENT_LOSS_YOY,TOC_OTHER,TOC_OTHER_YOY,FAIRVALUE_CHANGE_INCOME,FAIRVALUE_CHANGE_INCOME_YOY,INVEST_INCOME,INVEST_INCOME_YOY,INVEST_JOINT_INCOME,INVEST_JOINT_INCOME_YOY,NET_EXPOSURE_INCOME,NET_EXPOSURE_INCOME_YOY,EXCHANGE_INCOME,EXCHANGE_INCOME_YOY,ASSET_DISPOSAL_INCOME,ASSET_DISPOSAL_INCOME_YOY,ASSET_IMPAIRMENT_INCOME,ASSET_IMPAIRMENT_INCOME_YOY,CREDIT_IMPAIRMENT_INCOME,CREDIT_IMPAIRMENT_INCOME_YOY,OTHER_INCOME,OTHER_INCOME_YOY,OPERATE_PROFIT_OTHER,OPERATE_PROFIT_OTHER_YOY,OPERATE_PROFIT_BALANCE,OPERATE_PROFIT_BALANCE_YOY,OPERATE_PROFIT,OPERATE_PROFIT_YOY,NONBUSINESS_INCOME,NONBUSINESS_INCOME_YOY,NONCURRENT_DISPOSAL_INCOME,NONCURRENT_DISPOSAL_INCOME_YOY,NONBUSINESS_EXPENSE,NONBUSINESS_EXPENSE_YOY,NONCURRENT_DISPOSAL_LOSS,NONCURRENT_DISPOSAL_LOSS_YOY,EFFECT_TP_OTHER,EFFECT_TP_OTHER_YOY,TOTAL_PROFIT_BALANCE,TOTAL_PROFIT_BALANCE_YOY,TOTAL_PROFIT,TOTAL_PROFIT_YOY,INCOME_TAX,INCOME_TAX_YOY,EFFECT_NETPROFIT_OTHER,EFFECT_NETPROFIT_OTHER_YOY,EFFECT_NETPROFIT_BALANCE,EFFECT_NETPROFIT_BALANCE_YOY,UNCONFIRM_INVEST_LOSS,UNCONFIRM_INVEST_LOSS_YOY,NETPROFIT,NETPROFIT_YOY,PRECOMBINE_PROFIT,PRECOMBINE_PROFIT_YOY,CONTINUED_NETPROFIT,CONTINUED_NETPROFIT_YOY,DISCONTINUED_NETPROFIT,DISCONTINUED_NETPROFIT_YOY,PARENT_NETPROFIT,PARENT_NETPROFIT_YOY,MINORITY_INTEREST,MINORITY_INTEREST_YOY,DEDUCT_PARENT_NETPROFIT,DEDUCT_PARENT_NETPROFIT_YOY,NETPROFIT_OTHER,NETPROFIT_OTHER_YOY,NETPROFIT_BALANCE,NETPROFIT_BALANCE_YOY,BASIC_EPS,BASIC_EPS_YOY,DILUTED_EPS,DILUTED_EPS_YOY,OTHER_COMPRE_INCOME,OTHER_COMPRE_INCOME_YOY,PARENT_OCI,PARENT_OCI_YOY,MINORITY_OCI,MINORITY_OCI_YOY,PARENT_OCI_OTHER,PARENT_OCI_OTHER_YOY,PARENT_OCI_BALANCE,PARENT_OCI_BALANCE_YOY,UNABLE_OCI,UNABLE_OCI_YOY,CREDITRISK_FAIRVALUE_CHANGE,CREDITRISK_FAIRVALUE_CHANGE_YOY,OTHERRIGHT_FAIRVALUE_CHANGE,OTHERRIGHT_FAIRVALUE_CHANGE_YOY,SETUP_PROFIT_CHANGE,SETUP_PROFIT_CHANGE_YOY,RIGHTLAW_UNABLE_OCI,RIGHTLAW_UNABLE_OCI_YOY,UNABLE_OCI_OTHER,UNABLE_OCI_OTHER_YOY,UNABLE_OCI_BALANCE,UNABLE_OCI_BALANCE_YOY,ABLE_OCI,ABLE_OCI_YOY,RIGHTLAW_ABLE_OCI,RIGHTLAW_ABLE_OCI_YOY,AFA_FAIRVALUE_CHANGE,AFA_FAIRVALUE_CHANGE_YOY,HMI_AFA,HMI_AFA_YOY,CASHFLOW_HEDGE_VALID,CASHFLOW_HEDGE_VALID_YOY,CREDITOR_FAIRVALUE_CHANGE,CREDITOR_FAIRVALUE_CHANGE_YOY,CREDITOR_IMPAIRMENT_RESERVE,CREDITOR_IMPAIRMENT_RESERVE_YOY,FINANCE_OCI_AMT,FINANCE_OCI_AMT_YOY,CONVERT_DIFF,CONVERT_DIFF_YOY,ABLE_OCI_OTHER,ABLE_OCI_OTHER_YOY,ABLE_OCI_BALANCE,ABLE_OCI_BALANCE_YOY,OCI_OTHER,OCI_OTHER_YOY,OCI_BALANCE,OCI_BALANCE_YOY,TOTAL_COMPRE_INCOME,TOTAL_COMPRE_INCOME_YOY,PARENT_TCI,PARENT_TCI_YOY,MINORITY_TCI,MINORITY_TCI_YOY,PRECOMBINE_TCI,PRECOMBINE_TCI_YOY,EFFECT_TCI_BALANCE,EFFECT_TCI_BALANCE_YOY,TCI_OTHER,TCI_OTHER_YOY,TCI_BALANCE,TCI_BALANCE_YOY,ACF_END_INCOME,ACF_END_INCOME_YOY,OPINION_TYPE
002936.SZ,2936,郑州银行,10066057,银行,2004-12-31 00:00:00,年报,2004年报,58001001,2007-05-09 00:00:00,,,425270000.0,,425270000.0,,0.0,,,,0.0,,0.0,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,0.0,,0.0,,,,0.0,,,,,,,,4350000.0,,0.0,,,,,,,,4350000.0,,,,,,,,4350000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002936.SZ,2936,郑州银行,10066057,银行,2005-12-31 00:00:00,年报,2005年报,58001001,2007-05-09 00:00:00,,,487458676.82,14.6233397183,487458676.82,14.6233397183,363096694.86,,,,11941219.22,,3457426.67,,,,,,,,143014070.08,,2574648.89,,,,,,,,,,,,,,180022.16,,20858375.65,,,,169831664.2,,,,,,,,,,0.0,,,,,,,,53698744.09,,,,,,0.0,,,,,,,,,,,,,,74092552.09,,832941.72,,,,3940939.64,,,,,,,,121549790.99,2694.2480687356,0.0,,,,,,,,121549790.99,2694.2480687356,,,,,,,121549790.99,2694.2480687356,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002936.SZ,2936,郑州银行,10066057,银行,2006-12-31 00:00:00,年报,2006年报,58001001,2009-12-28 00:00:00,,CNY,494927611.8,1.532219106,0.0,-100.0,640016062.81,76.2660117457,0.0,,13830460.89,15.8211790203,2996719.0,-13.3251609932,0.0,,,,,,219669294.35,53.5997781387,3847612.1,49.4422060788,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,144895.36,-19.512486685,28847377.92,38.3011716926,,,202003069.92,18.9431139779,,,0.0,,,,,,110000000.0,,,,0.0,,0.0,,61601275.55,14.7164176629,0.0,,,,0.0,,,,,,,,,,0.0,,0.0,,153932268.6,107.756737024,2484026.55,198.2233318797,,,763509.18,-80.6262148181,0.0,,0.0,,0.0,,155652785.97,28.0568108774,35802168.42,,0.0,,0.0,,0.0,,119850617.55,-1.3979237859,0.0,,,,,,119850617.55,-1.3979237859,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,标准无保留意见
002936.SZ,2936,郑州银行,10066057,银行,2007-12-31 00:00:00,年报,2007年报,58001001,2009-12-28 00:00:00,,CNY,741897893.77,49.9002836136,0.0,,1003191914.99,56.7448027141,0.0,,20379936.15,47.3554374803,3681403.0,22.847787864,0.0,,,,,,388412783.99,76.817058178,6532930.71,69.7918225696,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,586441.24,304.7343130933,43334839.38,50.2210686191,,,247035481.75,22.2929343835,,,0.0,,,,,,235000000.0,113.6363636364,,,0.0,,0.0,,109590354.33,77.9027355384,0.0,,,,0.0,,,,,,,,,,0.0,,0.0,,215941131.4,40.283212457,759733.51,-69.4152419587,,,1111388.16,45.5631692601,0.0,,0.0,,0.0,,215589476.75,38.506661096,81168916.92,126.7150859909,0.0,,0.0,,0.0,,134420559.83,12.1567519449,0.0,,,,,,134420559.83,12.1567519449,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,标准无保留意见
002936.SZ,2936,郑州银行,10066057,银行,2008-12-31 00:00:00,年报,2008年报,58001001,2009-12-28 00:00:00,,CNY,1075788425.42,45.004917045,0.0,,1274723626.23,27.0667762751,0.0,,29644202.58,45.4577794641,44866918.65,1118.7450993548,0.0,,,,,,490535518.16,26.2923205361,10219632.15,56.4325813889,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,400352.51,-31.7318628547,61514887.66,41.9524995133,,,303794066.31,22.9758835281,,,0.0,,,,,,460000000.0,95.7446808511,,,0.0,,0.0,,227308828.27,107.4168202664,0.0,,,,0.0,,,,,,,,,,0.0,,0.0,,250079118.94,15.8089324246,203651.44,-73.1943586377,,,2053435.18,84.7630966304,0.0,,0.0,,0.0,,248229335.2,15.1398198753,57969753.13,-28.5813395944,0.0,,0.0,,0.0,,190259582.07,41.5405368871,0.0,,,,,,190259582.07,41.5405368871,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,标准无保留意见
002936.SZ,2936,郑州银行,10066057,银行,2009-06-30 00:00:00,中报,2009中报,58001001,2009-12-28 00:00:00,,CNY,552051446.67,,0.0,,590025185.93,,0.0,,10731433.04,,1812301.85,,0.0,,,,,,171259062.08,,3941848.75,,0.0,,0.0,,0.0,,0.0,,0.0,,0.0,,98480.0,,29092396.37,,,,146945872.8,,,,0.0,,,,,,365000000.0,,,,0.0,,0.0,,124683436.68,,0.0,,,,0.0,,,,,,,,,,0.0,,0.0,,10914697.5,,12355.0,,,,96216.27,,0.0,,0.0,,0.0,,10830836.23,,157891.49,,0.0,,0.0,,0.0,,10672944.74,,0.0,,,,,,10672944.74,,0.0,,,,0.0,,0.0,,,,0.0,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,,,,0.0,,,,
002936.SZ,2936,郑州银行,10066057,银行,2009-12-31 00:00:00,年报,2009年报,58001001,2013-05-13 00:00:00,2013-05-13 00:00:00,CNY,1129487098.44,4.991564489,1129487098.44,,1193227426.48,-6.3932446275,,,32670656.99,10.20926234,55412360.34,23.5038242146,,,828017906.41,,,,361433011.5,-26.3186867985,10586608.04,3.5908913806,,,,,,,,,,,,,436090.8,8.9267056175,61788311.79,0.4444844824,,,383493452.39,26.2346750376,,,,,,,,,382300051.43,-16.8912931674,,,,,-30716601.6,,250912875.77,10.384131439,,,,,,,,,,,,,,,,,,,301469192.03,20.5495258092,1022316.18,401.9931015464,,,1993981.69,-2.8953185656,,,,,0.0,,300497526.52,21.0564119176,72832643.37,25.6390435313,,,,,,,227664883.15,19.6601404634,,,,,,,227664883.15,19.6601404634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,标准无保留意见
002936.SZ,2936,郑州银行,10066057,银行,2010-12-31 00:00:00,年报,2010年报,58001001,2014-12-09 00:00:00,2014-12-09 00:00:00,CNY,1470151151.99,30.1609512867,1470151151.99,30.1609512867,1568494501.64,31.4497527321,0.0,,42345026.96,29.6118011124,54849797.41,-1.0152300435,0.0,,649300010.66,-21.5838201525,,,524661105.67,45.1613684905,17860236.54,68.7059393577,0.0,,0.0,,,,,,0.0,,0.0,,662223.7,51.8545449709,74715137.17,20.9211499805,,,526401194.63,37.2647150426,,,,,,,,,47521455.16,-87.569592266,,,0.0,,-6124213.21,80.0622045051,353107381.4,40.7290798913,,,,,,,,,,,,,,,0.0,,,,820851141.33,172.2835908381,57579474.07,5532.2569471609,,,50491493.72,2432.194451595,,,0.0,,0.0,,827939121.68,175.5227742698,198825105.92,172.989001525,,,,,0.0,,629114015.76,176.3333576332,,,,,,,629114015.76,176.3333576332,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,标准无保留意见
002936.SZ,2936,郑州银行,10066057,银行,2011-12-31 00:00:00,年报,2011年报,58001001,2014-12-09 00:00:00,2014-12-09 00:00:00,CNY,2229642000.0,51.6607320942,2229642000.0,51.6607320942,2616914197.22,66.8424208363,0.0,,55822652.11,31.8281180048,62193630.15,13.3889879029,0.0,,930026000.0,43.2351739922,,,1028514108.59,96.0339917472,11785642.36,-34.0118349855,0.0,,0.0,,,,,,0.0,,0.0,,577000.0,-12.8693219527,122926000.0,64.5262321078,,,696760000.0,32.3629214956,,,,,,,,,109763000.0,130.9756711583,,,0.0,,16168000.0,364.0012593552,-44674000.0,-112.6516754826,,,,,,,,,,,,,,,0.0,,,,1299616000.0,58.3254179186,7135000.0,-87.6084314502,,,57314000.0,13.512189435,,,0.0,,0.0,,1249437000.0,50.9092839416,301032000.0,51.4054266975,,,,,0.0,,948405000.0,50.7524830542,,,,,,,948405000.0,50.7524830542,,,,,,,,,,,,,16564000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,964969000.0,,0.0,,,,,,,,,,,,,,标准无保留意见
002936.SZ,2936,郑州银行,10066057,银行,2012-12-31 00:00:00,年报,2012年报,58001001,2014-05-07 00:00:00,2014-12-09 00:00:00,CNY,3303732000.0,48.1732044875,3303732000.0,48.1732044875,4774342000.0,82.4416713804,,,75572000.0,35.3787345164,10729000.0,-82.7490372018,,,1419807000.0,52.6631513528,,,1584452000.0,54.0525294468,13297000.0,12.8237188423,,,,,,,,,,,,,43000.0,-92.547660312,164849000.0,34.1042578462,,,926815000.0,33.0178253631,,,,,,,,,328100000.0,198.9167570128,,,43000.0,,13319000.0,-17.6212271153,27519000.0,161.5995881273,,,,,,,,,,,,,,,,,,,1883925000.0,44.9601266836,288723000.0,3946.5732305536,,,249845000.0,335.9231601354,,,,,0.0,,1922803000.0,53.8935536566,462503000.0,53.6391479976,,,,,,,1460300000.0,53.9743042266,,,,,,,1460300000.0,53.9743042266,,,,,,,,,,,,,664000.0,-95.9913064477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1460964000.0,51.4000967907,,,,,,,,,,,,,,,标准无保留意见
